compound_name,chembl_id
levobunolol,CHEMBL1201237
fanetizole,CHEMBL1993793
tacrolimus,CHEMBL269732
erteberel,CHEMBL278703
centazolone,CHEMBL1411934
traxoprodil,CHEMBL17350
ZM-226600,CHEMBL143181
chlorphenamine,CHEMBL505
GSK2110183,CHEMBL2219422
flunisolide,CHEMBL1512
tianeptine,CHEMBL1289110
2-methoxyestradiol,CHEMBL299613
oxytetracycline,CHEMBL1401333
ATB-346,CHEMBL4211107
torcitabine,CHEMBL554563
alvespimycin,CHEMBL383824
dianhydrogalactitol,CHEMBL3137322
TAK-875,CHEMBL1829174
carzenide,CHEMBL414
closantel,CHEMBL12131
pyrazolanthrone,CHEMBL1725279
amoxicillin,CHEMBL1082
WAY-213613,CHEMBL1628669
diclofenac,CHEMBL139
calcitriol,CHEMBL846
larotrectinib,CHEMBL3889654
limonin,CHEMBL517449
Favipiravir,CHEMBL221722
protionamide,CHEMBL1378024
2-iodohippuric-acid,CHEMBL1681
caramiphen,CHEMBL61946
A-1070722,CHEMBL1982660
P7C3,CHEMBL2442630
piricapiron,CHEMBL1723412
4-carboxy-3-hydroxyphenylglycine-(RS),CHEMBL1357932
TAK-220,CHEMBL207004
AZD3759,CHEMBL3623290
dimethadione,CHEMBL1099
sulfacetamide,CHEMBL455
XE-991,CHEMBL342375
WYE-687,CHEMBL561103
sobrepin,CHEMBL2374961
bronopol,CHEMBL1408862
solcitinib,CHEMBL3301606
vicriviroc,CHEMBL82301
eucatropine,CHEMBL1618660
Ro-67-7476,CHEMBL4303496
7-hydroxy-DPAT,CHEMBL1255966
AF38469,CHEMBL3098745
BTB06584,CHEMBL4303674
pravadoline,CHEMBL13178
psoralen,CHEMBL164660
tarafenacin,CHEMBL1779046
satraplatin,CHEMBL3833367
fluprazine,CHEMBL2106753
prulifloxacin,CHEMBL422648
clocortolone-pivalate,CHEMBL1200975
VUF10460,CHEMBL492884
CNX-2006,CHEMBL3985592
oxyphenonium,CHEMBL1201286
salicin,CHEMBL462997
methazolamide,CHEMBL19
artesunate,CHEMBL361497
solithromycin,CHEMBL1232510
fingolimod,CHEMBL314854
TCS-5861528,CHEMBL1086339
AC-55541,CHEMBL493076
dextrose,CHEMBL1222250
GDC-0941,CHEMBL521851
batimastat,CHEMBL279786
amiloride,CHEMBL945
dimetindene,CHEMBL22108
pitolisant,CHEMBL462605
topiroxostat,CHEMBL1078685
dihydroergotamine,CHEMBL1732
atovaquone,CHEMBL1450
CBiPES,CHEMBL4303163
ORG-9768,CHEMBL4303509
lacidipine,CHEMBL1728809
nitisinone,CHEMBL1337
cis-Urocanic acid,CHEMBL1316726
EO-1428,CHEMBL347496
amlodipine,CHEMBL1491
LDN-57444,CHEMBL3407553
cirazoline,CHEMBL13852
AZ3146,CHEMBL2140523
ALS-8112,CHEMBL3417243
PG-9,CHEMBL1590223
tetroquinone,CHEMBL1329029
isoliquiritigenin,CHEMBL129795
NS-018,CHEMBL4303389
trandolapril,CHEMBL1519
clarithromycin,CHEMBL1741
BAX-channel-blocker,CHEMBL1402326
acebutolol,CHEMBL642
PLX647,CHEMBL4224714
pemirolast,CHEMBL1201198
WAY-100635,CHEMBL31354
tecalcet,CHEMBL292376
NFKB-activation-inhibitor-II,CHEMBL4303329
ABACAVIR SULFATE,CHEMBL4303288
odanacatib,CHEMBL481611
tinidazole,CHEMBL1220
temocapril,CHEMBL2110627
asiatic-acid,CHEMBL404313
R406,CHEMBL5594424
ML786,CHEMBL1688861
oxatomide,CHEMBL13828
oxiconazole,CHEMBL1262
minodronic-acid,CHEMBL319144
ML277,CHEMBL2070953
AS-1269574,CHEMBL1956589
efloxate,CHEMBL1349073
ACDPP,CHEMBL1616372
zileuton,CHEMBL93
estriol,CHEMBL193482
ADX-10059,CHEMBL3545036
nilvadipine,CHEMBL517427
fluvastatin,CHEMBL350239
parthenolide-(alternate-stereo),CHEMBL465158
CE3F4,CHEMBL4159565
proxymetacaine,CHEMBL1196
PD-166793,CHEMBL43152
sarcosine,CHEMBL304383
pyrithione-zinc,CHEMBL1200471
dihydroergocristine,CHEMBL601773
JW-55,CHEMBL3753077
imidacloprid,CHEMBL406819
MRK-560,CHEMBL1091513
3-MPPI,CHEMBL301707
ceftriaxone,CHEMBL161
diphencyprone,CHEMBL1373467
pramipexole,CHEMBL301265
SAR-245409,CHEMBL3545366
6-iodo-nordihydrocapsaicin,CHEMBL177809
STF-31,CHEMBL3105156
mequinol,CHEMBL544
mibefradil,CHEMBL45816
chloralose,CHEMBL2104181
novobiocin,CHEMBL36506
colforsin-daproate,CHEMBL4303178
monobenzone,CHEMBL1388
BI-847325,CHEMBL3699142
O-1918,CHEMBL4303507
CGS-20625,CHEMBL1395823
alcuronium,CHEMBL3305985
methyllycaconitine,CHEMBL5498529
terfenadine,CHEMBL17157
SDZ-220-040,CHEMBL409024
indinavir,CHEMBL115
ASP-2535,CHEMBL4303475
bromhexine,CHEMBL253376
L-760735,CHEMBL4303434
FPH1-(BRD-6125),CHEMBL4303583
aspirin,CHEMBL25
AMG458,CHEMBL460472
SCH-58261,CHEMBL17127
iocetamic-acid,CHEMBL1200770
WAY-161503,CHEMBL301466
methscopolamine,CHEMBL3140030
safingol,CHEMBL1442934
aminosalicylate,CHEMBL1169
bisindolylmaleimide-IX,CHEMBL6291
deoxycorticosterone-acetate,CHEMBL1200542
antimonyl,CHEMBL1650312
riodoxol,CHEMBL4303312
2-ethoxybenzoic-acid,CHEMBL4303266
A-412997,CHEMBL375596
4-phenolsulfonic-acid,CHEMBL1398657
cilostamide,CHEMBL34431
filanesib,CHEMBL2347655
eact,CHEMBL4303488
ICA-110381,CHEMBL2046669
XL388,CHEMBL2333365
desmethylclozapine,CHEMBL845
apricitabine,CHEMBL210651
meldonium,CHEMBL2104708
etizolam,CHEMBL1289779
SKF-89976A,CHEMBL543557
leucovorin,CHEMBL1679
niacin,CHEMBL573
hydroxyfasudil,CHEMBL1233300
RU-28318,CHEMBL2107003
GW-311616,CHEMBL2367812
LTA,CHEMBL33240
coumarin,CHEMBL6466
broxaldine,CHEMBL2104247
AM-404,CHEMBL39878
EC-144,CHEMBL1230584
ki16198,CHEMBL4303365
CGH2466,CHEMBL1551336
AMG-925,CHEMBL3237719
tripelennamine,CHEMBL1241
flutamide,CHEMBL4759307
TC-LPA5-4,CHEMBL2058156
retapamulin,CHEMBL1658
PRASTERONE,CHEMBL90593
gastrodin,CHEMBL274739
cetirizine,CHEMBL1000
oxiperomide,CHEMBL2059304
RN-1734,CHEMBL2324347
UNC0224,CHEMBL576781
alantolactone,CHEMBL136356
promestriene,CHEMBL2105394
mecarbinate,CHEMBL1881106
sulmetozine,CHEMBL1414826
idalopirdine,CHEMBL3286580
CDK1-5-inhibitor,CHEMBL259389
micafungin,CHEMBL457547
esomeprazole,CHEMBL1201320
SB-742457,CHEMBL1083390
SQ-22536,CHEMBL64239
cevimeline,CHEMBL168815
eglumetad,CHEMBL8759
3-deazaadenosine,CHEMBL202701
ML228,CHEMBL2144958
foretinib,CHEMBL1230609
pomalidomide,CHEMBL43452
diclofensine,CHEMBL287257
metharbital,CHEMBL450
mebicar,CHEMBL3707390
voreloxin,CHEMBL68117
MGCD-265,CHEMBL254760
canrenone,CHEMBL1463345
almitrine,CHEMBL1183717
sorafenib,CHEMBL1336
carbadox,CHEMBL13779
sirtinol,CHEMBL380797
cefpodoxime,CHEMBL1672
LSN-2463359,CHEMBL2431212
telmisartan,CHEMBL1017
TGR-1202,CHEMBL3948730
azlocillin,CHEMBL1537
CHLOROPHYLLIDE Cu COMPLEX Na SALT,CHEMBL4303560
ISO-1,CHEMBL210858
favipiravir,CHEMBL221722
semapimod,CHEMBL2107779
ercalcitriol,CHEMBL4303615
etofibrate,CHEMBL358150
3-indolebutyric-acid,CHEMBL582878
SB-683698,CHEMBL91485
TC-F-2,CHEMBL1738872
letosteine,CHEMBL2105044
sarafloxacin,CHEMBL37858
tyrphostin-AG-99,CHEMBL296407
magnolol,CHEMBL180920
sulfanilamide,CHEMBL21
LY344864,CHEMBL1628565
atiprimod,CHEMBL103735
cyclizine,CHEMBL648
4-CMTB,CHEMBL610463
ethylenediaminetetraacetic-acid,CHEMBL858
SC-10,CHEMBL1397913
immethridine,CHEMBL82298
AZD2014,CHEMBL2336325
genistein,CHEMBL44
BMS-599626,CHEMBL1645462
clevudine,CHEMBL458875
golvatinib,CHEMBL3039525
PCO-400,CHEMBL61723
BIMU-8,CHEMBL324057
LY364947,CHEMBL261454
pranidipine,CHEMBL1096842
urethane,CHEMBL462547
iodophenpropit,CHEMBL498770
"4-phenyl-1,2,3,4-tetrahydroisoquinoline",CHEMBL1316537
NVP-HSP990,CHEMBL3360305
C-1,CHEMBL75773
Sclareolide (Norambreinolide),CHEMBL304461
selegiline,CHEMBL972
4-mu-8C,CHEMBL272357
lucitanib,CHEMBL2220486
Retigabine,CHEMBL41355
UNC2250,CHEMBL3092807
AVL-292,CHEMBL3301625
FPL-62064,CHEMBL4070705
methacycline,CHEMBL249837
guanethidine,CHEMBL765
T-0901317,CHEMBL62136
tetrandrine,CHEMBL176045
diphenylguanidine,CHEMBL77675
carmoxirole,CHEMBL70159
cicloprofen,CHEMBL2104122
bergapten,CHEMBL24171
CDBA,
griseofulvin,CHEMBL562
10-hydroxycamptothecin,CHEMBL273862
cabergoline,CHEMBL1201087
MK-0752,CHEMBL3392635
napirimus,CHEMBL2105168
anisodamine,CHEMBL2165224
liarozole,CHEMBL389433
LMI070,CHEMBL4290141
elbasvir,CHEMBL3039514
etilevodopa,CHEMBL1823681
vatalanib,CHEMBL101253
lofexidine,CHEMBL17860
AG-1024,CHEMBL2218926
tempol,CHEMBL607023
adrenosterone,CHEMBL485683
penicillin-v-potassium,CHEMBL615
mepazine,CHEMBL395110
suloctidil,CHEMBL1520837
"1,4-butanediol",CHEMBL171623
trometamol,CHEMBL1200391
dienestrol,CHEMBL1018
CCT129202,CHEMBL392525
roxatidine-acetate,CHEMBL46102
chlorpyrifos,CHEMBL463210
SB-221284,CHEMBL276140
MK-8745,CHEMBL4303177
ifenprodil,CHEMBL305187
ryuvidine,CHEMBL290904
naproxen,CHEMBL154
IDRA-21,CHEMBL77862
lidamidine,CHEMBL448416
cinflumide,CHEMBL132663
ETC-159,CHEMBL3633802
sulmazole,CHEMBL286020
naltriben,CHEMBL100940
norgestrel,CHEMBL1389
"trans-4-[8-(3-fluorophenyl)-1,7-naphthyridin-6-yl]cyclohexanecarboxylic-acid",CHEMBL2172374
desloratadine,CHEMBL1172
SB-216641,CHEMBL20963
fagomine,CHEMBL108084
ipidacrine,CHEMBL130880
perchlozone,CHEMBL4760928
butylphthalide,CHEMBL248594
gavestinel,CHEMBL44793
MNITMT,CHEMBL90290
KU14R,CHEMBL4303281
nitenpyram,CHEMBL259728
SDZ-NKT-343,CHEMBL106092
clomifene,CHEMBL167779
ASCORBIC ACID,CHEMBL196
chlorothiazide,CHEMBL3392493
mitiglinide,CHEMBL471498
levetiracetam,CHEMBL1286
BMY-7378,CHEMBL543741
crystal-violet,CHEMBL459265
K-strophanthidin,CHEMBL111743
WDR5-0103,CHEMBL3906778
ONO-4059,CHEMBL4071161
FH-535,CHEMBL2363137
PD-153035,CHEMBL29197
AI-10-49,CHEMBL4303677
M8-B,CHEMBL2442052
nimesulide,CHEMBL56367
tranilast,CHEMBL415324
butaclamol,CHEMBL1255588
JZL-195,CHEMBL606201
acetohexamide,CHEMBL1589
ebselen,CHEMBL51085
cefdinir,CHEMBL927
verinurad,CHEMBL3707347
relebactam,CHEMBL3112741
temoporfin,CHEMBL2067974
GSK650394,CHEMBL558642
BRL-50481,CHEMBL484928
cobimetinib,CHEMBL2146883
PHTPP,CHEMBL191066
DBeQ,CHEMBL1624459
isosteviol,CHEMBL462653
2-methyl-5-hydroxytryptamine,CHEMBL266591
thiazovivin,CHEMBL3184878
alexidine,CHEMBL1195210
GSK1070916,CHEMBL1090479
nafadotride,CHEMBL286252
ractopamine,CHEMBL509336
pardoprunox,CHEMBL2103832
dihydromyricetin,CHEMBL3348861
NS-309,CHEMBL499968
goserelin-acetate,CHEMBL1201247
CH223191,CHEMBL1743245
saclofen,CHEMBL312403
ABC-294640,CHEMBL2158685
Homatropine Bromide,CHEMBL1319362
cyclopenthiazide,CHEMBL1373254
sparteine-sulfate,CHEMBL1908348
NSC-405020,CHEMBL4303335
ticarcillin,CHEMBL1449
hydrocortisone,CHEMBL389621
albendazole,CHEMBL1483
FPS-ZM1,CHEMBL4075936
SCH-900776,CHEMBL2386889
YO-01027,CHEMBL4303400
L-778123,CHEMBL279433
aztreonam,CHEMBL158
betamethasone-acetate,CHEMBL1200538
domiphen,CHEMBL1187011
paraxanthine,CHEMBL1158
plinabulin,CHEMBL1096380
7-aminocephalosporanic-acid,CHEMBL1615585
ronidazole,CHEMBL290299
flurofamide,CHEMBL144620
pilaralisib,CHEMBL3360203
cefpiramide,CHEMBL1201204
TAK-960,CHEMBL2392545
fludarabine-phosphate,CHEMBL1096882
chlorophyllin,CHEMBL2108919
flupirtine,CHEMBL255044
DCPIB,CHEMBL152557
mephenesin,CHEMBL229128
IRL-2500,CHEMBL72410
tyrphostin-AG-18,CHEMBL76904
combretastatin-A-4,CHEMBL67
OICR-9429,CHEMBL3798846
perifosine,CHEMBL372764
Oxandrolone,CHEMBL1200436
esmolol,CHEMBL768
naratriptan,CHEMBL1278
sasapyrine,CHEMBL154111
isosorbide,CHEMBL1200660
CO-101244,CHEMBL317229
UF-010,CHEMBL4303643
butein,CHEMBL128000
ropinirole,CHEMBL589
spiroxatrine,CHEMBL300555
castanospermine,CHEMBL311226
AMG-337,CHEMBL3785909
pargyline,CHEMBL673
tolfenamic-acid,CHEMBL121626
echinomycin,CHEMBL503868
tannic-acid,CHEMBL506247
CH55,CHEMBL285480
apigenin,CHEMBL28
sunitinib,CHEMBL535
tocofersolan,CHEMBL2108106
PX-478,CHEMBL4061538
ataluren,CHEMBL256997
aklomide,CHEMBL1450565
carbinoxamine,CHEMBL864
nalidixic-acid,CHEMBL5
"6,7-dehydro-17-acetoxy-progesterone",CHEMBL4303675
lornoxicam,CHEMBL1569487
fosphenytoin,CHEMBL1201336
phenylbutazone,CHEMBL101
GSK163090,CHEMBL1631540
UNC2327,CHEMBL2325198
GSK-J2,CHEMBL4303308
"benzenemethanol,-2,5-dimethyl-[[(1-methylethyl)amino]methyl]",CHEMBL4303409
nintedanib,CHEMBL2136735
SGC-CBP30,CHEMBL3622373
oxymetazoline,CHEMBL762
tie2-kinase-inhibitor,CHEMBL237352
TCS-2210,CHEMBL566099
pyridoxal-isonicotinoyl-hydrazone,CHEMBL103111
halobetasol-propionate,CHEMBL1200908
Mps1-IN-1,CHEMBL1235786
RS-79948,CHEMBL4303564
bephenium-hydroxynaphthoate,CHEMBL1788404
baclofen,CHEMBL701
rolipram,CHEMBL63
aurothioglucose,CHEMBL1697725
terutroban,CHEMBL2107786
altiratinib,CHEMBL3545365
nastorazepide,CHEMBL4303633
AMG319,CHEMBL4303596
marimastat,CHEMBL279785
cyclovirobuxin-D,CHEMBL3348842
bunazosin,CHEMBL188185
rolziracetam,CHEMBL51396
SEP-227900,CHEMBL492591
LUF-5834,CHEMBL122622
loxistatin-acid,CHEMBL418661
folic-acid,CHEMBL1622
cyclothiazide,CHEMBL61593
FR-180204,CHEMBL259551
HMN-214,CHEMBL3991927
ripazepam,CHEMBL159298
diadenosine-tetraphosphate,CHEMBL339385
picotamide,CHEMBL1257015
norethindrone-acetate,CHEMBL1201146
oxacillin,CHEMBL819
indocyanine-green,CHEMBL1646
phenylmethylsulfonyl-fluoride,CHEMBL190503
hypericin,CHEMBL286494
GKA-50,CHEMBL205627
GSK2190915,CHEMBL1922660
phenylephrine,CHEMBL1215
tecastemizole,CHEMBL61301
chrysophanic-acid,CHEMBL41092
tiapride,CHEMBL84158
darapladib,CHEMBL204021
Neohesperidin dihydrochalcone (Nhdc),CHEMBL1159645
miglitol,CHEMBL1561
MK-1775,CHEMBL1976040
artemisinin,CHEMBL269671
propranolol,CHEMBL27
ZD-7288,CHEMBL1314022
VU0364739,CHEMBL1254577
tipifarnib,CHEMBL289228
tozadenant,CHEMBL2105747
allantoin,CHEMBL593429
metirosine,CHEMBL1200862
briciclib,CHEMBL1206245
VE-822,CHEMBL3989870
PNU-282987,CHEMBL554984
rifaximin,CHEMBL1617
hesperadin,CHEMBL514409
ODM-201,CHEMBL4297185
eprazinone,CHEMBL1885437
arotinolol,CHEMBL93298
acedapsone,CHEMBL154166
praziquantel,CHEMBL976
dabigatran,CHEMBL48361
PD-173212,CHEMBL299749
daidzein,CHEMBL8145
TC-H-106,CHEMBL3940985
dipeptamin,CHEMBL3707366
ziprasidone,CHEMBL708
hydrastinine,CHEMBL1623232
sulbactam,CHEMBL403
quipazine,CHEMBL18772
rostafuroxine,CHEMBL2068971
calpeptin,CHEMBL92708
MK-571,CHEMBL15177
DQP-1105,CHEMBL2333944
MDL-27531,CHEMBL25195
benzoxiquine,CHEMBL1170610
calcipotriol,CHEMBL1200666
N-benzylnaltrindole,CHEMBL55305
tosedostat,CHEMBL2103847
JNJ-47965567,CHEMBL2338352
BMS-690514,CHEMBL3545396
methylprednisolone-sodium-succinate,CHEMBL1201265
amantadine,CHEMBL660
tioguanine,CHEMBL727
BMS-587101,CHEMBL214529
etonogestrel,CHEMBL1531
esculin,CHEMBL482581
OXF-BD-02,CHEMBL2335154
NVP-BSK805,CHEMBL1092926
galantamine,CHEMBL659
pacritinib,CHEMBL2035187
posaconazole,CHEMBL1397
ML347,CHEMBL502351
TCS-HDAC6-20b,CHEMBL237645
CT-7758,CHEMBL4303708
beta-amyloid-synthesis-inhibitor,CHEMBL4303349
nitrendipine,CHEMBL3195219
FIPI,CHEMBL398567
Torcetrapib (CP-529414),CHEMBL479527
triclocarban,CHEMBL1076347
AZD8055,CHEMBL1801204
flavoxate,CHEMBL1493
phenytoin,CHEMBL16
phthalylsulfathiazole,CHEMBL1524273
flubendazole,CHEMBL1454946
procyclidine,CHEMBL86715
LY2979165,CHEMBL4303379
KF-38789,CHEMBL246957
molsidomine,CHEMBL1256353
otamixaban,CHEMBL46618
trichostatin-a,CHEMBL99
cinchonidine,CHEMBL533841
chlorogenic-acid,CHEMBL284616
L-alanine,CHEMBL279597
dalbavancin,CHEMBL3301669
cepharanthine,CHEMBL449782
evodiamine,CHEMBL463165
Mps1-IN-5,CHEMBL4303241
itraconazole,CHEMBL5483033
netupitant,CHEMBL206253
lomefloxacin,CHEMBL561
suxibuzone,CHEMBL1414320
nTZDpa,CHEMBL370152
FGIN-1-43,CHEMBL98572
ibuprofen,CHEMBL521
betamethasone-acetate,CHEMBL1200538
anagliptin,CHEMBL1929396
lumateperone,CHEMBL3306803
parthenolide-(alternate-stereo),CHEMBL465158
succinic-acid,CHEMBL576
CaMKII-IN-1,CHEMBL1270331
pivagabine,CHEMBL1870796
Ro-20-1724,CHEMBL18701
cariprazine,CHEMBL2028019
UK-383367,CHEMBL226630
xibenolol,CHEMBL347795
NMS-P715,CHEMBL1236095
acadesine,CHEMBL1551724
AZD1283,CHEMBL2419490
nefiracetam,CHEMBL260829
ketanserin,CHEMBL51
alfadolone-acetate,CHEMBL1874407
dalfampridine,CHEMBL284348
promazine,CHEMBL564
TMN-355,CHEMBL559525
WIN-64338,CHEMBL551291
saquinavir,CHEMBL114
5-hydroxytryptophan,CHEMBL162789
azaperone,CHEMBL340211
Deflazacort (Calcort),CHEMBL1201891
TWS-119,CHEMBL405759
methocarbamol,CHEMBL1201117
AZD2858,CHEMBL2177161
butylscopolamine-bromide,CHEMBL1618102
CYM-5541,CHEMBL1970071
ifosfamide,CHEMBL1024
ephedrine,CHEMBL211456
TG-100801,CHEMBL403989
meisoindigo,CHEMBL607535
cloprostenol-(+/-),CHEMBL2218867
methoxyflurane,CHEMBL1341
methantheline,CHEMBL1201264
dichlorophen,CHEMBL33845
iloperidone,CHEMBL14376
mefenamic-acid,CHEMBL686
BAG-956,CHEMBL2134545
BAM7,CHEMBL3187660
3-methyl-GABA,CHEMBL275655
SRC-kinase-inhibitor-I,CHEMBL97771
dactinomycin,CHEMBL1554
YM-90709,CHEMBL1356775
chlorzoxazone,CHEMBL1371
BIX-02189,CHEMBL2381342
MG-624,CHEMBL1257065
IWP-L6,CHEMBL2323231
diperodon,CHEMBL338667
CP-93129,CHEMBL304008
diaveridine,CHEMBL19633
thiothixene,CHEMBL1201
GW-6471,CHEMBL500272
cleviprex,CHEMBL1237132
suramin,CHEMBL265502
N6022,CHEMBL1738699
loreclezole,CHEMBL1397886
trap-101,CHEMBL3182208
donitriptan,CHEMBL1742428
resorcinol,CHEMBL24147
1-phenylbiguanide,CHEMBL13791
MODAFINIL,CHEMBL1373
anethole-trithione,CHEMBL178862
HTMT,CHEMBL67601
RN-1,CHEMBL4303296
OLDA,CHEMBL250711
loxoprofen,CHEMBL19299
ZD-2079,CHEMBL1354284
GPR120-modulator-1,CHEMBL4303269
nateglinide,CHEMBL2114389
immepip,CHEMBL18661
ambrisentan,CHEMBL1111
VTP-27999,CHEMBL1276678
GS-9973,CHEMBL3265032
PK-11195,CHEMBL481537
tolperisone,CHEMBL1076211
theobromine,CHEMBL1114
SNS-314,CHEMBL482767
JNJ-10397049,CHEMBL359632
alimemazine,CHEMBL829
ICA-121431,CHEMBL3617053
DR-2313,CHEMBL483348
bisoprolol,CHEMBL645
bilobalide,CHEMBL1318117
cephapirin,CHEMBL1599
bempedoic-acid,CHEMBL3545313
salidroside,CHEMBL465208
(-)-Huperzine A,CHEMBL395280
dihydroxyphenylglycine,CHEMBL39221
timonacic,CHEMBL358722
KD025,CHEMBL2005186
Sevelamer HCl,CHEMBL1201492
cardiogenol-C,CHEMBL1241078
tasuldine,CHEMBL358392
V-51,CHEMBL4303440
NVP-TAE684,CHEMBL509032
mozavaptan,CHEMBL420762
VU0360172,CHEMBL1684242
riboflavin-5-phosphate-sodium,CHEMBL1201794
AR-C155858,CHEMBL375166
FK-3311,CHEMBL4303327
CUDC-427,CHEMBL4297282
SR-11302,CHEMBL1476397
dofetilide,CHEMBL473
fenobam,CHEMBL2103779
STA-5326,CHEMBL4297643
OSI-930,CHEMBL1614710
ML324,CHEMBL1398529
RS-39604,CHEMBL66114
zimelidine,CHEMBL37744
CGS-15943,CHEMBL16687
pipenzolate,CHEMBL1619528
bithionol,CHEMBL290106
DIPT,CHEMBL4303330
brigatinib,CHEMBL3545311
VU0364439,CHEMBL1223381
propranolol,CHEMBL27
SB-297006,CHEMBL284954
bevantolol,CHEMBL314010
perflubron,CHEMBL1200866
STF-62247,CHEMBL565269
benzofenac,CHEMBL4303431
HLCL-61,CHEMBL4303685
WZ-4002,CHEMBL1229592
propagermanium,CHEMBL2109214
pronethalol,CHEMBL16476
cimaterol,CHEMBL1374751
valrocemide,CHEMBL471638
docosanol,CHEMBL1200453
omeprazole-magnesium,CHEMBL1567328
ceritinib,CHEMBL2403108
L-citrulline,CHEMBL444814
SR-3306,CHEMBL2144409
adaptavir,CHEMBL181276
TRIM,CHEMBL277525
4-galactosyllactose,CHEMBL4303712
tuaminoheptane,CHEMBL123693
CH-5183284,CHEMBL3907479
candicidin,CHEMBL1200647
linezolid,CHEMBL126
mesoridazine,CHEMBL1088
pindolol,CHEMBL500
icariin,CHEMBL553204
cyclamic-acid,CHEMBL1206440
trilostane,CHEMBL1200907
tecovirimat,CHEMBL1257073
GSK690693,CHEMBL494089
Vincristine (sulfate),CHEMBL385978
rose-bengal,CHEMBL1208422
azomycin-(2-nitroimidazole),CHEMBL433637
RHC-80267,CHEMBL158897
tanespimycin,CHEMBL109480
ML188,CHEMBL2311740
S-nitrosoglutathione,CHEMBL63507
thioguanine,CHEMBL727
PF-5274857,CHEMBL3186656
alprostadil,CHEMBL495
grapiprant,CHEMBL3039498
ranirestat,CHEMBL334830
volasertib,CHEMBL1233528
Ro-28-1675,CHEMBL1096435
CP-339818,CHEMBL281622
glycopyrrolate,CHEMBL1201027
AZD6482,CHEMBL2165191
madrasin,CHEMBL1523019
TCS-2314,CHEMBL389946
RS-67506,CHEMBL83899
PF-06463922,CHEMBL3286830
mosapride,CHEMBL60889
kevetrin,CHEMBL4297540
tosufloxacin,CHEMBL273348
dimemorfan,CHEMBL2106325
TAK-715,CHEMBL363648
resminostat,CHEMBL4296717
fursultiamine,CHEMBL1740659
diarylpropionitrile,CHEMBL334773
cloxacillin,CHEMBL891
"CP-945,598",CHEMBL562668
ganciclovir,CHEMBL182
AM-580,CHEMBL69367
promethazine,CHEMBL643
JIB04,CHEMBL1982368
BMS-806,CHEMBL337301
hydrocortisone-butyrate,CHEMBL1683
aliskiren-hemifumarate,CHEMBL1639
UNC926,CHEMBL2426369
Ro-08-2750,CHEMBL1397270
enoximone,CHEMBL249856
gamma-linolenic-acid,CHEMBL464982
cefozopran,CHEMBL1276663
methylprednisolone,CHEMBL650
AT13148,CHEMBL3544960
xanomeline,CHEMBL21536
LY2606368,CHEMBL3544911
DBPR108,CHEMBL1082462
uprosertib,CHEMBL3137336
pyrrolidine-dithiocarbamate,CHEMBL399491
sanazole,CHEMBL1522791
ozanimod,CHEMBL3707247
poziotinib,CHEMBL3545154
Calhex-231,CHEMBL4303565
LY2857785,CHEMBL3940387
GANT-58,CHEMBL472994
MJ-15,CHEMBL4303333
nizofenone,CHEMBL2106822
cysteamine,CHEMBL602
AZD1208,CHEMBL2048872
meluadrine,CHEMBL2104709
Y-320,CHEMBL4303340
tubastatin-A,CHEMBL2018302
PF-05212384,CHEMBL592445
PF-477736,CHEMBL3990456
GSK2816126,CHEMBL3287735
pitavastatin,CHEMBL1201753
lanatoside-C,CHEMBL506569
ABT-491,CHEMBL369225
SBHA,CHEMBL320497
BP-897,CHEMBL540612
PF-04136309,CHEMBL2029422
tiprenolol,CHEMBL2111163
pivampicillin,CHEMBL3182343
uric-acid,CHEMBL792
isoxepac,CHEMBL33211
DPI-201106,CHEMBL314639
A-1120,CHEMBL1230001
nobiletin,CHEMBL76447
diroximel-fumarate,CHEMBL3989944
TC-N-1752,CHEMBL1813048
etofylline,CHEMBL699
ansamitocin-p-3,CHEMBL507305
propylhexedrine,CHEMBL2105275
MK-0354,CHEMBL456145
PD-173074,CHEMBL189584
doxifluridine,CHEMBL1130
I-BRD9,CHEMBL3769507
salicyl-alcohol,CHEMBL280802
pexmetinib,CHEMBL3991932
ecabet,CHEMBL2104585
levomenol,CHEMBL1096927
nisin,CHEMBL526744
SB-452533,CHEMBL120735
DH-97,CHEMBL1327247
schisandrol-B,CHEMBL1834755
barnidipine,CHEMBL2103761
ledipasvir,CHEMBL2374220
hippuric-acid,CHEMBL461
ML193,CHEMBL1310336
N-acetyl-D-glucosamine,CHEMBL240524
SB-218078,CHEMBL304428
sorbinil,CHEMBL266497
prasugrel,CHEMBL1201772
YZ9,CHEMBL155103
dalcetrapib,CHEMBL313006
GR-159897,CHEMBL2110370
nifekalant,CHEMBL360861
ATPA,CHEMBL113180
CL316243,CHEMBL32590
ipsapirone,CHEMBL8412
chlorindione,CHEMBL278519
diflorasone-diacetate,CHEMBL1200545
benzoylpas,CHEMBL1487804
doconexent-ethyl-ester,CHEMBL2447914
NS-8,CHEMBL42661
dimetindene,CHEMBL22108
piketoprofen,CHEMBL2106966
arglabin,CHEMBL2206431
AVN-944,CHEMBL3349001
barasertib-HQPA,CHEMBL215152
daunorubicin,CHEMBL178
Ro-5126766,CHEMBL3264002
otenzepad,CHEMBL17045
aceclofenac,CHEMBL93645
lofemizole,CHEMBL2111114
zonisamide,CHEMBL750
UBP-310,CHEMBL373428
hydroflumethiazide,CHEMBL1763
ibrutinib,CHEMBL1873475
etidronic-acid,CHEMBL871
caracemide,CHEMBL9116
