rank,chembl_id,composite_final,direct_antiviral_score,focus_protein_score,focus_pathway_score,focus_moa_score,focus_protein_hits,focus_pathways,focus_moas,veroE6_relevant,mechanistic_rationale,compound_name,is_CPE_hit,Concentration CPE (nM),Inhibition of cytopathicity (%),in_prior,in_cpe,prior_norm,cpe_norm
4794.0,CHEMBL46257,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,putrescine,False,833.33,4.47,True,True,0.0,0.11090731230129618
1579.0,CHEMBL462605,0.0135337441304832,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pitolisant,False,1.0,1.67,True,True,0.003921356325297298,0.09378821227684032
894.0,CHEMBL462653,0.0468470034396097,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,isosteviol,False,8.33,3.07,True,True,0.013573759891423256,0.10234776228906824
4795.0,CHEMBL46286,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,homoharringtonine,True,100.0,26.18,True,True,0.0,0.2436414771337736
4796.0,CHEMBL462894,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,geniposide,False,8.33,-1.45,True,True,0.0,0.07471264367816094
4797.0,CHEMBL462990,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sulfamonomethoxine,False,8.33,1.44,True,True,0.0,0.09238200048911716
4798.0,CHEMBL462997,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,salicin,False,10000.0,5.91,True,True,0.0,0.11971142088530204
4799.0,CHEMBL463,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,4-aminohippuric-acid,False,833.33,0.71,True,True,0.0,0.08791880655416973
4800.0,CHEMBL463165,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,evodiamine,False,833.33,4.34,True,True,0.0,0.11011249694301786
1202.0,CHEMBL463210,0.0342241161996447,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,chlorpyrifos,False,8.33,2.45,True,True,0.009916321251774315,0.09855710442651017
1139.0,CHEMBL463763,0.0344543111221607,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,triptolide,False,1.0,-1.16,True,True,0.009983019447540131,0.076485693323551
4801.0,CHEMBL4639328,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SRT1720,False,8.33,1.58,True,True,0.0,0.09323795549033995
2691.0,CHEMBL463978,0.0002494664019121,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,BVT-2733,False,833.33,3.23,True,True,7.228204136679245e-05,0.10332599657618001
4802.0,CHEMBL463981,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,begacestat,False,100.0,-1.3,True,True,0.0,0.07562973832232821
4803.0,CHEMBL464,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,etretinate,False,10000.0,3.85,True,True,0.0,0.1071166544387381
4804.0,CHEMBL464345,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sodium-gluconate,False,10000.0,-9.32,True,True,0.0,0.026595744680851068
4805.0,CHEMBL4643847,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PF-670462,False,8.33,3.92,True,True,0.0,0.10754463193934949
288.0,CHEMBL464552,0.2141436027149433,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GSK1838705A,False,1.0,1.18,True,True,0.06204738045377936,0.09079236977256054
2911.0,CHEMBL46469,6.190462565968725e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,anthralin,False,100.0,0.93,True,True,1.7936654709542598e-05,0.0892638786989484
149.0,CHEMBL464859,0.3510103748683446,0.186810365192383,0.0,1.2454024346158867,0.0,,Aggrephagy; Chaperone Mediated Autophagy; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: Aggrephagy; Chaperone Mediated Autophagy; Regulation of actin dynamics for phagocytic cup formation,NECA,False,1.0,3.12,True,True,0.10170406211793921,0.10265346050379066
1854.0,CHEMBL464982,0.0047358073121701,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,gamma-linolenic-acid,False,1.0,-0.6,True,True,0.0013721840593349814,0.07990951332844218
846.0,CHEMBL465026,0.0491626323595087,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nefopam,False,100.0,2.72,True,True,0.014244705494099067,0.10020787478601127
886.0,CHEMBL465158,0.047442780517501,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,parthenolide-(alternate-stereo),True,10000.0,27.39,True,True,0.013746384273141395,0.2510393739300563
886.0,CHEMBL465158,0.047442780517501,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,parthenolide-(alternate-stereo),True,10000.0,27.39,True,True,0.013746384273141395,0.2510393739300563
886.0,CHEMBL465158,0.047442780517501,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,parthenolide-(alternate-stereo),True,10000.0,27.39,True,True,0.013746384273141395,0.2510393739300563
112.0,CHEMBL46516,0.3830685324941278,0.2168684790029854,0.0,1.4457898600199028,0.0,,Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,,True,Relevant pathways: Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,fluspirilene,False,10000.0,10.33,True,True,0.11099280424068204,0.14673514306676452
4806.0,CHEMBL465161,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,Ginkgolide A,False,1.0,3.54,True,True,0.0,0.10522132550745907
4807.0,CHEMBL465208,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,salidroside,False,833.33,0.45,True,True,0.0,0.08632917583761311
4808.0,CHEMBL465226,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,gedunin,True,10000.0,18.98,True,True,0.0,0.19962093421374422
4809.0,CHEMBL465952,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,alda-1,False,8.33,0.82,True,True,0.0,0.08859134262655907
20.0,CHEMBL46618,1.1254909048667594,1.011709959763137,1.8394726541147943,0.0,0.0,TMPRSS2,,,False,Host protein hits: TMPRSS2,otamixaban,False,833.33,-0.51,True,True,0.32610716120478855,0.08045977011494254
2187.0,CHEMBL466253,0.0017523859797284,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,VU0238429,False,10000.0,6.79,True,True,0.0005077478766938177,0.12509170946441675
4810.0,CHEMBL466517,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,JNJ-26990990,False,833.33,3.95,True,True,0.0,0.10772805086818295
2920.0,CHEMBL467,5.913277674955201e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,hydroxyurea,False,10000.0,1.29,True,True,1.7133520916578007e-05,0.09146490584494989
129.0,CHEMBL467399,0.3578351991972632,0.1867731344987043,0.0,1.245154229991362,0.0,,Aggrephagy; Chaperone Mediated Autophagy; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: Aggrephagy; Chaperone Mediated Autophagy; Regulation of actin dynamics for phagocytic cup formation,BIIB021,False,10000.0,6.01,True,True,0.10368153175185732,0.1203228173147469
356.0,CHEMBL46740,0.1493185176392203,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bazedoxifene,True,10000.0,48.93,True,True,0.04326453256270238,0.38273416483247746
1319.0,CHEMBL468,0.0259248984030354,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,thalidomide,False,1.0,5.17,True,True,0.007511651125903401,0.11518708730741015
4811.0,CHEMBL468984,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PTC-209,False,10000.0,10.59,True,True,0.0,0.14832477378332112
878.0,CHEMBL469,0.0477932724475806,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ketorolac,False,833.33,2.44,True,True,0.013847938117645344,0.09849596478356568
4812.0,CHEMBL469045,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,istaroxime,False,10000.0,6.93,True,True,0.0,0.12594766446563954
2143.0,CHEMBL46909,0.0019351928146903,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,TMS,False,100.0,4.17,True,True,0.0005607155352865942,0.10907312301296163
4813.0,CHEMBL469169,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,A-939572,False,1.0,0.48,True,True,0.0,0.08651259476644658
4814.0,CHEMBL46917,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,carbaril,False,833.33,1.22,True,True,0.0,0.09103692834433849
4815.0,CHEMBL469695,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SHA-68,False,833.33,3.22,True,True,0.0,0.10326485693323553
2234.0,CHEMBL47,0.0016471875430621,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,vitamin-E,False,1.0,3.32,True,True,0.0004772669875137403,0.10387625336268037
2060.0,CHEMBL470334,0.0023892754522393,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,VER-155008,False,1.0,2.98,True,True,0.0006922844349046836,0.10179750550256787
1371.0,CHEMBL47050,0.0228238718038836,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,penfluridol,True,10000.0,33.87,True,True,0.006613139217280158,0.2906578625580827
4816.0,CHEMBL470670,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,levomenthol,False,100.0,1.02,True,True,0.0,0.08981413548544878
4817.0,CHEMBL471233,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GR125487,False,8.33,2.46,True,True,0.0,0.09861824406945464
4818.0,CHEMBL471411,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,INH1,False,8.33,3.19,True,True,0.0,0.10308143800440207
281.0,CHEMBL471496,0.22911595595923,0.1063322090689369,0.0,0.7088813937929132,0.0,,ER-Phagosome pathway,,False,Relevant pathways: ER-Phagosome pathway,BMS-345541,False,833.33,0.69,True,True,0.06638556887621505,0.08779652726828076
4819.0,CHEMBL471498,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,mitiglinide,False,10000.0,1.67,True,True,0.0,0.09378821227684032
4820.0,CHEMBL471638,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,valrocemide,False,10000.0,3.56,True,True,0.0,0.10534360479334802
1128.0,CHEMBL471728,0.0347824027314226,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GANT-61,True,10000.0,20.98,True,True,0.01007808287528429,0.21184886280264126
1624.0,CHEMBL471737,0.0131233186650354,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ivabradine,False,1.0,-0.16,True,True,0.003802436942790887,0.08259965761799952
2576.0,CHEMBL472212,0.0004641738184912,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PF-431396,False,1.0,-0.17,True,True,0.00013449278496983672,0.08253851797505504
4821.0,CHEMBL47244,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,picrotoxinin,False,8.33,-1.67,True,True,0.0,0.07336757153338226
4822.0,CHEMBL472565,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dinitolmide,False,8.33,2.03,True,True,0.0,0.09598923942284178
4823.0,CHEMBL472566,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,zoxazolamine,False,1.0,0.87,True,True,0.0,0.0888970408412815
4824.0,CHEMBL472694,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,NCS-382,False,10000.0,4.1,True,True,0.0,0.10864514551235022
2658.0,CHEMBL472940,0.0003275011148137,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,IPA-3,False,1.0,0.62,True,True,9.489233398642413e-05,0.08736854976766936
4825.0,CHEMBL47298,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tilorone,True,10000.0,24.89,True,True,0.0,0.235754463193935
841.0,CHEMBL472994,0.0492842026834214,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GANT-58,False,8.33,-0.14,True,True,0.014279930081918026,0.08272193690388849
153.0,CHEMBL473,0.3462499393065645,0.2938348598157436,0.0,1.9588990654382905,0.0,,Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,,True,Relevant pathways: Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,dofetilide,False,833.33,-0.28,True,True,0.10032474210705543,0.08186598190266571
4826.0,CHEMBL473136,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,beta-funaltrexamine,False,10000.0,6.01,True,True,0.0,0.1203228173147469
2774.0,CHEMBL473159,0.0001478319418738,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,phloroglucin,False,1.0,3.42,True,True,4.283380229142183e-05,0.10448764979212523
2718.0,CHEMBL473186,0.0002077991178598,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,RS-127445,False,8.33,1.62,True,True,6.0209087548460424e-05,0.09348251406211788
4827.0,CHEMBL473659,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ginsenoside-RD,False,100.0,2.51,True,True,0.0,0.09892394228417707
1512.0,CHEMBL473773,0.015573971924818,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,WHI-P154,False,1.0,0.67,True,True,0.00451250538864792,0.08767424798239179
2826.0,CHEMBL47405,0.0001133100774251,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,etanidazole,False,100.0,4.88,True,True,3.2831209497306965e-05,0.11341403766202007
4828.0,CHEMBL474579,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cefotetan,False,100.0,2.32,True,True,0.0,0.09776228906823185
1550.0,CHEMBL474991,0.0143532919365872,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,WAY-207024,False,10000.0,4.93,True,True,0.004158817514334474,0.1137197358767425
4829.0,CHEMBL4751326,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ICI-192605,False,8.33,1.0,True,True,0.0,0.08969185619955981
1105.0,CHEMBL47529,0.0351492718080014,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SCH-28080,False,100.0,2.87,True,True,0.010184381942277726,0.10112496943017854
4830.0,CHEMBL4759307,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,flutamide,False,8.33,-1.6,True,True,0.0,0.07379554903399366
4831.0,CHEMBL476,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dacarbazine,False,100.0,2.4,True,True,0.0,0.09825140621178774
4832.0,CHEMBL4760928,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,perchlozone,False,10000.0,3.63,True,True,0.0,0.10577158229395943
1931.0,CHEMBL476833,0.0035292283275626,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,AM-281,False,8.33,1.48,True,True,0.0010225819028552813,0.0926265590608951
2726.0,CHEMBL476960,0.0001958773229828,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,voglibose,False,833.33,2.63,True,True,5.675478803613827e-05,0.09965761799951091
1772.0,CHEMBL477,0.0076162222201785,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,adenosine,False,833.33,4.81,True,True,0.00220677448088421,0.11298606016140868
1772.0,CHEMBL477,0.0076162222201785,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,adenosine,False,833.33,4.81,True,True,0.00220677448088421,0.11298606016140868
2401.0,CHEMBL477121,0.0008623112536974,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,AMD-3465,False,100.0,3.41,True,True,0.00024985175251282174,0.10442651014918074
329.0,CHEMBL477197,0.1752871949673912,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,hematoxylin,False,8.33,1.95,True,True,0.050788868483244994,0.09550012227928589
4833.0,CHEMBL477936,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,STAT3-inhibitor-VI,False,10000.0,1.39,True,True,0.0,0.09207630227439474
4834.0,CHEMBL478284,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SX-011,False,10000.0,6.33,True,True,0.0,0.12227928588897043
4835.0,CHEMBL478306,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,FH1,False,10000.0,4.05,True,True,0.0,0.10833944729762779
4836.0,CHEMBL47850,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SIB-1553A,False,1.0,0.25,True,True,0.0,0.08510638297872342
4837.0,CHEMBL478523,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,picrotin,False,10000.0,3.22,True,True,0.0,0.10326485693323553
501.0,CHEMBL478629,0.0900317019401744,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dorsomorphin,False,100.0,2.59,True,True,0.026086379384488847,0.09941305942773294
2870.0,CHEMBL4788406,9.8576186740776e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,VLX600,False,100.0,2.28,True,True,2.8562114790464e-05,0.09751773049645392
2870.0,CHEMBL4788406,9.8576186740776e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,VLX600,False,100.0,2.28,True,True,2.8562114790464e-05,0.09751773049645392
368.0,CHEMBL479,0.1382254399151722,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,thioridazine,True,10000.0,41.91,True,True,0.04005035102647605,0.3398141354854488
2170.0,CHEMBL479014,0.0018354149994104,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,3-bromo-7-nitroindazole,False,8.33,2.23,True,True,0.0005318052527143898,0.09721203228173149
4838.0,CHEMBL4791392,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,norelgestromin,False,833.33,2.43,True,True,0.0,0.0984348251406212
4839.0,CHEMBL479176,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,stobadine,False,8.33,2.65,True,True,0.0,0.09977989728539988
4840.0,CHEMBL4792656,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SIS3,False,1.0,0.79,True,True,0.0,0.08840792369772563
2886.0,CHEMBL479488,9.147101403446324e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,schisandrin-B,False,100.0,-0.03,True,True,2.6503415167831598e-05,0.08339447297627783
1255.0,CHEMBL479527,0.0312373263139654,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,Torcetrapib (CP-529414),False,10000.0,1.77,True,True,0.009050909042291059,0.09439960870628517
4841.0,CHEMBL47955,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,eperezolid,False,833.33,0.64,True,True,0.0,0.08749082905355834
4842.0,CHEMBL4795894,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,metoxibutropate,False,100.0,-1.26,True,True,0.0,0.07587429689410616
926.0,CHEMBL480,0.0433294945449933,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lansoprazole,False,1.0,3.22,True,True,0.012554573654399203,0.10326485693323553
4843.0,CHEMBL4802123,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lappaconite,False,1.0,6.58,True,True,0.0,0.12380777696258256
4844.0,CHEMBL480626,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,BHQ,True,10000.0,17.03,True,True,0.0,0.18769870383956963
4845.0,CHEMBL480889,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CUR-61414,False,1.0,7.37,True,True,0.0,0.1286378087551969
2110.0,CHEMBL481,0.0021950204187002,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,irinotecan,False,8.33,1.89,True,True,0.0006359996997164626,0.095133284421619
4846.0,CHEMBL481246,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ligustilide,False,8.33,9.89,True,True,0.0,0.14404499877720717
4847.0,CHEMBL481512,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,MCOPPB,True,10000.0,83.48,True,True,0.0,0.5939716312056739
2494.0,CHEMBL481537,0.0005878534340197,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PK-11195,False,833.33,2.81,True,True,0.00017032853285948635,0.10075813157251164
24.0,CHEMBL481611,0.9599652748897696,0.8921366174552268,1.3472281941114777,0.981138174697081,0.013301281631173,"CTSB,CTSK,CTSL,CTSS",Endosomal/Vacuolar pathway,Cathepsin K inhibitor,True,"Host protein hits: CTSB,CTSK,CTSL,CTSS | Relevant pathways: Endosomal/Vacuolar pathway | MoA: Cathepsin K inhibitor",odanacatib,False,10000.0,0.04,True,True,0.2781466729724819,0.08382245047688923
1619.0,CHEMBL48166,0.0132186643178563,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,homidium,False,8.33,6.71,True,True,0.0038300630213670816,0.12460259232086086
4848.0,CHEMBL482035,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bicyclol,False,8.33,1.38,True,True,0.0,0.09201516263145025
4849.0,CHEMBL482581,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,esculin,False,8.33,-0.49,True,True,0.0,0.08058204940083151
2492.0,CHEMBL482767,0.000592269807363,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SNS-314,False,100.0,3.34,True,True,0.00017160816201293078,0.10399853264856934
