phase,status,disease_id,disease_name,chembl_id,drug_name,gene_symbol,smiles
2.0,Recruiting,MONDO_0018965,Alport syndrome,CHEMBL4297744,ELX-02,RPS7,
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL608533,MIDOSTAURIN,PRKD1,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
2.0,Terminated,EFO_0000574,lymphoma,CHEMBL574737,UCN-01,PRKD1,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O
2.0,Completed,EFO_0000676,psoriasis,CHEMBL565612,SOTRASTAURIN,PRKD1,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
1.0,Withdrawn,MONDO_0004992,cancer,CHEMBL494089,GSK-690693,PRKD1,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21
4.0,,EFO_0000095,chronic lymphocytic leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,POLD1,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1750,CLOFARABINE,POLD1,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
4.0,"Active, not recruiting",EFO_0000222,acute myeloid leukemia,CHEMBL803,CYTARABINE,POLD1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
4.0,,EFO_0000305,breast carcinoma,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,POLD1,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
4.0,,EFO_0000616,neoplasm,CHEMBL888,GEMCITABINE,POLD1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL359164,TROXACITABINE,POLD1,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1
2.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4297599,ASPACYTARABINE,POLD1,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O
4.0,,EFO_0000095,chronic lymphocytic leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,POLE3,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1750,CLOFARABINE,POLE3,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL803,CYTARABINE,POLE3,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
4.0,,EFO_0000305,breast carcinoma,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,POLE3,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
4.0,,EFO_0000616,neoplasm,CHEMBL888,GEMCITABINE,POLE3,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL359164,TROXACITABINE,POLE3,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1
2.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4297599,ASPACYTARABINE,POLE3,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O
4.0,,MONDO_0010679,Duchenne muscular dystrophy,CHEMBL256997,ATALUREN,RPL11,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4297789,MT-3724,RPL11,
2.0,Terminated,MONDO_0016239,cystinosis,CHEMBL4297744,ELX-02,RPL11,
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL608533,MIDOSTAURIN,PRKCG,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
2.0,Terminated,EFO_0000574,lymphoma,CHEMBL574737,UCN-01,PRKCG,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O
2.0,Completed,EFO_0000729,ulcerative colitis,CHEMBL565612,SOTRASTAURIN,PRKCG,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
1.0,Terminated,MONDO_0004992,cancer,CHEMBL494089,GSK-690693,PRKCG,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21
4.0,,EFO_0000095,chronic lymphocytic leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,POLE2,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1750,CLOFARABINE,POLE2,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL803,CYTARABINE,POLE2,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
4.0,,EFO_0000305,breast carcinoma,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,POLE2,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
4.0,,EFO_0000616,neoplasm,CHEMBL888,GEMCITABINE,POLE2,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL359164,TROXACITABINE,POLE2,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1
2.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4297599,ASPACYTARABINE,POLE2,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O
4.0,,MONDO_0010679,Duchenne muscular dystrophy,CHEMBL256997,ATALUREN,RPS28,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4297789,MT-3724,RPS28,
2.0,Terminated,MONDO_0016239,cystinosis,CHEMBL4297744,ELX-02,RPS28,
4.0,,EFO_0000095,chronic lymphocytic leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,PRIM1,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1750,CLOFARABINE,PRIM1,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL803,CYTARABINE,PRIM1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
4.0,,EFO_0000305,breast carcinoma,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,PRIM1,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
4.0,,EFO_0000616,neoplasm,CHEMBL888,GEMCITABINE,PRIM1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL359164,TROXACITABINE,PRIM1,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1
2.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4297599,ASPACYTARABINE,PRIM1,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O
4.0,,EFO_0000095,chronic lymphocytic leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,POLA2,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1750,CLOFARABINE,POLA2,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL803,CYTARABINE,POLA2,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
4.0,,EFO_0000305,breast carcinoma,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,POLA2,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
4.0,,EFO_0000616,neoplasm,CHEMBL888,GEMCITABINE,POLA2,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL359164,TROXACITABINE,POLA2,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1
2.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4297599,ASPACYTARABINE,POLA2,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O
4.0,,EFO_0001421,liver disease,CHEMBL2105758,AVATROMBOPAG MALEATE,MPL,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1.O=C(O)/C=C\C(=O)O
4.0,,EFO_0004220,chronic hepatitis C virus infection,CHEMBL3989691,ELTROMBOPAG OLAMINE,MPL,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O.NCCO.NCCO
4.0,Completed,EFO_0007160,autoimmune thrombocytopenic purpura,CHEMBL1201832,ROMIPLOSTIM,MPL,
4.0,,HP_0001873,Thrombocytopenia,CHEMBL2107831,LUSUTROMBOPAG,MPL,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC
4.0,,MP_0001914,hemorrhage,CHEMBL2103883,AVATROMBOPAG,MPL,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1
3.0,Unknown status,EFO_0000616,neoplasm,CHEMBL461101,ELTROMBOPAG,MPL,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O
3.0,Completed,EFO_0007160,autoimmune thrombocytopenic purpura,CHEMBL4297764,HETROMBOPAG OLAMINE,MPL,
3.0,Not yet recruiting,HP_0001873,Thrombocytopenia,CHEMBL4594401,RAFUTROMBOPAG,MPL,CC1=NN(c2ccc3c(c2)CCCC3)C(=O)/C1=N\Nc1cccc(-c2ccc(C(=O)O)o2)c1O
4.0,,EFO_0000616,neoplasm,CHEMBL601719,CRIZOTINIB,NPM1,C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl
4.0,,EFO_0000616,neoplasm,CHEMBL2403108,CERITINIB,NPM1,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1
4.0,,MONDO_0010679,Duchenne muscular dystrophy,CHEMBL256997,ATALUREN,RPL15,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4297789,MT-3724,RPL15,
2.0,Completed,MONDO_0009061,cystic fibrosis,CHEMBL4297744,ELX-02,RPL15,
4.0,,EFO_0000095,chronic lymphocytic leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,POLE,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1750,CLOFARABINE,POLE,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
4.0,"Active, not recruiting",EFO_0000222,acute myeloid leukemia,CHEMBL803,CYTARABINE,POLE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
4.0,,EFO_0000305,breast carcinoma,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,POLE,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
4.0,,EFO_0000616,neoplasm,CHEMBL888,GEMCITABINE,POLE,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL359164,TROXACITABINE,POLE,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1
2.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4297599,ASPACYTARABINE,POLE,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O
1.0,Completed,EFO_0000616,neoplasm,CHEMBL3301588,TAREXTUMAB,NOTCH2,
2.0,Not yet recruiting,EFO_0000222,acute myeloid leukemia,CHEMBL4650827,REVUMENIB,KMT2A,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C
1.0,Recruiting,EFO_0000222,acute myeloid leukemia,CHEMBL4650278,REVUMENIB SESQUIFUMARATE,KMT2A,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C.CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O
4.0,,EFO_0000095,chronic lymphocytic leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,POLD4,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1750,CLOFARABINE,POLD4,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL803,CYTARABINE,POLD4,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
4.0,,EFO_0000305,breast carcinoma,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,POLD4,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
4.0,,EFO_0000616,neoplasm,CHEMBL888,GEMCITABINE,POLD4,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL359164,TROXACITABINE,POLD4,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1
2.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4297599,ASPACYTARABINE,POLD4,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O
4.0,,MONDO_0010679,Duchenne muscular dystrophy,CHEMBL256997,ATALUREN,RPS27A,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4297789,MT-3724,RPS27A,
2.0,Terminated,MONDO_0016239,cystinosis,CHEMBL4297744,ELX-02,RPS27A,
4.0,,EFO_0000095,chronic lymphocytic leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,POLD2,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1750,CLOFARABINE,POLD2,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL803,CYTARABINE,POLD2,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
4.0,,EFO_0000305,breast carcinoma,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,POLD2,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
4.0,,EFO_0000616,neoplasm,CHEMBL888,GEMCITABINE,POLD2,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL359164,TROXACITABINE,POLD2,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1
2.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4297599,ASPACYTARABINE,POLD2,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O
4.0,,MONDO_0010679,Duchenne muscular dystrophy,CHEMBL256997,ATALUREN,RPL27,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4297789,MT-3724,RPL27,
2.0,Completed,MONDO_0009061,cystic fibrosis,CHEMBL4297744,ELX-02,RPL27,
4.0,,EFO_0000508,genetic disorder,CHEMBL4297879,.ALPHA.1-PROTEINASE INHIBITOR HUMAN,ELANE,
3.0,Not yet recruiting,EFO_0003777,heart disease,CHEMBL76688,SIVELESTAT,ELANE,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1
2.0,Completed,EFO_0000341,chronic obstructive pulmonary disease,CHEMBL3617964,ALVELESTAT,ELANE,Cc1c(-c2ccnn2C)cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)n1-c1cccc(C(F)(F)F)c1
3.0,Recruiting,MONDO_0044903,myelofibrosis,CHEMBL2107856,IMETELSTAT,TERT,
2.0,Completed,MONDO_0007254,breast cancer,CHEMBL2108702,IMETELSTAT SODIUM,TERT,
4.0,,MONDO_0010679,Duchenne muscular dystrophy,CHEMBL256997,ATALUREN,RPL36,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4297789,MT-3724,RPL36,
2.0,Completed,MONDO_0009061,cystic fibrosis,CHEMBL4297744,ELX-02,RPL36,
4.0,,MONDO_0010679,Duchenne muscular dystrophy,CHEMBL256997,ATALUREN,RPS29,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4297789,MT-3724,RPS29,
2.0,Completed,MONDO_0009061,cystic fibrosis,CHEMBL4297744,ELX-02,RPS29,
3.0,Recruiting,EFO_0000181,head and neck squamous cell carcinoma,CHEMBL1743018,FICLATUZUMAB,HGF,
3.0,Terminated,MONDO_0001056,gastric cancer,CHEMBL1743063,RILOTUMUMAB,HGF,
4.0,Completed,EFO_0000095,chronic lymphocytic leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,PRIM2,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1750,CLOFARABINE,PRIM2,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
4.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL803,CYTARABINE,PRIM2,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
4.0,,EFO_0000305,breast carcinoma,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,PRIM2,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
4.0,,EFO_0000616,neoplasm,CHEMBL888,GEMCITABINE,PRIM2,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL359164,TROXACITABINE,PRIM2,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1
2.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4297599,ASPACYTARABINE,PRIM2,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O
4.0,Completed,EFO_0000183,Hodgkins lymphoma,CHEMBL1742994,BRENTUXIMAB VEDOTIN,TUBB,
4.0,,EFO_0000183,Hodgkins lymphoma,CHEMBL378544,VINBLASTINE SULFATE,TUBB,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
4.0,,EFO_0000305,breast carcinoma,CHEMBL1201752,IXABEPILONE,TUBB,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1
4.0,,EFO_0000228,adenocarcinoma,CHEMBL3545252,DOCETAXEL,TUBB,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O
4.0,,EFO_0000305,breast carcinoma,CHEMBL1683544,ERIBULIN MESYLATE,TUBB,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O
4.0,,EFO_0000305,breast carcinoma,CHEMBL1743082,TRASTUZUMAB EMTANSINE,TUBB,
4.0,,EFO_0000313,carcinoma,CHEMBL428647,PACLITAXEL,TUBB,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
4.0,,EFO_0000228,adenocarcinoma,CHEMBL92,DOCETAXEL ANHYDROUS,TUBB,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
4.0,,EFO_0000616,neoplasm,CHEMBL1201748,CABAZITAXEL,TUBB,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
4.0,,EFO_0000616,neoplasm,CHEMBL159,VINBLASTINE,TUBB,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
4.0,,EFO_0000616,neoplasm,CHEMBL4297841,TISOTUMAB VEDOTIN,TUBB,
4.0,,EFO_0000616,neoplasm,CHEMBL1683590,ERIBULIN,TUBB,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C
4.0,,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL3301582,POLATUZUMAB VEDOTIN,TUBB,
4.0,,EFO_0000616,neoplasm,CHEMBL553025,VINORELBINE,TUBB,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
4.0,,EFO_0000616,neoplasm,CHEMBL90555,VINCRISTINE,TUBB,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
4.0,,EFO_0000616,neoplasm,CHEMBL4298209,BELANTAMAB MAFODOTIN,TUBB,
4.0,,EFO_0000616,neoplasm,CHEMBL3301589,ENFORTUMAB VEDOTIN,TUBB,
4.0,Completed,EFO_0004274,gout,CHEMBL107,COLCHICINE,TUBB,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
4.0,,EFO_1001100,peritoneal neoplasm,CHEMBL3545132,MIRVETUXIMAB SORAVTANSINE,TUBB,
3.0,Completed,EFO_0000096,neoplasm of mature B-cells,CHEMBL501867,VINCRISTINE SULFATE,TUBB,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
3.0,Completed,EFO_0000294,bladder tumor,CHEMBL2110725,VINFLUNINE,TUBB,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32
