chembl_id,compound_name,SMILES,found_in,num_proteins,num_pathways,num_moas,proteins_list,pathways_list,moas_list,total_support_count,source_edges,evidence_pubmed_ids,multi_entity_support,support_from_multiple_entity_types
CHEMBL4303403,LOREDIPLON,CC(=O)N(C)c1cc(-c2ccnc3c(C(=O)c4cccs4)cnn23)ccc1F,mechanisms,0,0,1,,,GABA-A receptor; anion channel positive allosteric modulator,1,,,False,False
CHEMBL130,CHLORAMPHENICOL,O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL655,MIDAZOLAM,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,mechanisms,0,0,1,,,GABA-A receptor; anion channel positive allosteric modulator,1,,,False,False
CHEMBL315795,CLOMETHIAZOLE,Cc1ncsc1CCCl,mechanisms,0,0,1,,,GABA-A receptor; anion channel positive allosteric modulator,1,,,False,False
CHEMBL1257,ENFLURANE,FC(F)OC(F)(F)C(F)Cl,mechanisms,0,0,1,,,Glycine receptor (alpha-1/beta) positive modulator | Potassium channel subfamily K member 10 opener | Potassium channel subfamily K member 18 opener | Potassium channel subfamily K member 2 opener | Potassium channel subfamily K member 3 opener | Potassium channel subfamily K member 9 opener,1,,,False,False
CHEMBL207538,BREXANOLONE,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,mechanisms,0,0,1,,,GABA-A receptor; anion channel positive allosteric modulator,1,,,False,False
CHEMBL1697737,CLOTIAZEPAM,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,mechanisms,0,0,1,,,GABA-A receptor; anion channel positive allosteric modulator,1,,,False,False
CHEMBL2105527,TETRAZEPAM,CN1C(=O)CN=C(C2=CCCCC2)c2cc(Cl)ccc21,mechanisms,0,0,1,,,GABA-A receptor; anion channel positive allosteric modulator,1,,,False,False
CHEMBL3989949,CENOBAMATE,NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,mechanisms,0,0,1,,,GABA-A receptor; anion channel positive allosteric modulator,1,,,False,False
CHEMBL4105630,ZURANOLONE,C[C@@]1(O)CC[C@H]2[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(=O)Cn4cc(C#N)cn4)CC[C@@H]32)C1,mechanisms,0,0,1,,,GABA-A receptor; anion channel positive allosteric modulator,1,,,False,False
CHEMBL4594301,REMIMAZOLAM BESYLATE,COC(=O)CC[C@@H]1N=C(c2ccccn2)c2cc(Br)ccc2-n2c(C)cnc21.O=S(=O)(O)c1ccccc1,mechanisms,0,0,1,,,GABA-A receptor; anion channel positive allosteric modulator,1,,,False,False
CHEMBL1517,OXYTETRACYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1200510,ERYTHROMYCIN STEARATE,CCCCCCCCCCCCCCCCCC(=O)O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1200729,CHLORAMPHENICOL SODIUM SUCCINATE,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1.[Na+],mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1200937,DALFOPRISTIN,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1237072,DIRITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL2146123,METHACYCLINE HYDROCHLORIDE,C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.Cl,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3184512,CLINDAMYCIN PHOSPHATE,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3545060,ERYTHROMYCIN GLUCEPTATE,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O.O=C(O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3989568,OXYTETRACYCLINE CALCIUM,CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.[Ca+2],mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL4208954,AMIKACIN SULFATE,NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1136,TELITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL376140,TIGECYCLINE,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1440,TETRACYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1446,KANAMYCIN SULFATE,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](O)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL454950,TETRACYCLINE HYDROCHLORIDE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1200474,DEMECLOCYCLINE HYDROCHLORIDE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12.Cl,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1200506,ERYTHROMYCIN LACTOBIONATE,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O.O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1200588,CLINDAMYCIN HYDROCHLORIDE,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1.Cl,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1200632,CLINDAMYCIN PALMITATE HYDROCHLORIDE,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC.Cl,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3184791,STREPTOMYCIN SULFATE,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](N=C(N)N)[C@@H](O)[C@@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL261772,MECLOCYCLINE SULFOSALICYLATE,C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12.O=C(O)c1cc(S(=O)(=O)O)ccc1O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1200649,QUINUPRISTIN,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)[C@H](CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1200881,MINOCYCLINE HYDROCHLORIDE,CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cl,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1201071,TETRACYCLINE PHOSPHATE COMPLEX,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12.O=P(O)(O)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1607480,OXYTETRACYCLINE HYDROCHLORIDE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.Cl,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL2146063,CHLORTETRACYCLINE HYDROCHLORIDE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12.Cl,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL2206196,PAROMOMYCIN SULFATE,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O.O=S(=O)(O)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL2218877,ERYTHROMYCIN ESTOLATE,CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C.CCCCCCCCCCCCOS(=O)(=O)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3989829,NETILMICIN SULFATE,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O.CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL6067484,GENTAMICIN SULFATE,,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL529,AZITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL532,ERYTHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL126,LINEZOLID,CC(=O)NC[C@H]1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1741,CLARITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1200688,ERYTHROMYCIN ETHYLSUCCINATE,CCOC(=O)CCC(=O)O[C@H]1[C@H](O[C@@H]2[C@@H](C)[C@H](O[C@H]3C[C@@](C)(OC)[C@@H](O)[C@H](C)O3)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)C(=O)[C@H](C)C[C@@]2(C)O)O[C@H](C)C[C@@H]1N(C)C,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL2105669,TEDIZOLID PHOSPHATE,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](COP(=O)(O)O)OC4=O)cc3F)cn2)n1,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3188576,DIHYDROSTREPTOMYCIN SULFATE,CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O.CN[C@@H]1[C@H](O[C@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@@H](C)[C@]2(O)CO)O[C@@H](CO)[C@H](O)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3989571,SPECTINOMYCIN HYDROCHLORIDE,CN[C@@H]1[C@H](O)[C@H](NC)[C@H]2O[C@@]3(O)C(=O)C[C@@H](C)O[C@H]3O[C@@H]2[C@H]1O.Cl.Cl.O.O.O.O.O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3989769,NEOMYCIN SULFATE,,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL455461,RADEZOLID,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(CNCc4cnn[nH]4)cc3)c(F)c2)C(=O)O1,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1257051,TEDIZOLID,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1673408,DELPAZOLID,CN1CCN(c2ccc(N3C[C@H](CO)OC3=O)cc2F)C=N1,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL2103854,OMADACYCLINE TOSYLATE,CN(C)c1cc(CNCC(C)(C)C)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O.Cc1ccc(S(=O)(=O)O)cc1,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL2219414,ERAVACYCLINE DIHYDROCHLORIDE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12.Cl.Cl,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL2364623,PLAZOMICIN SULFATE,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CNCCO)=CC[C@H]3N)[C@@H](N)C[C@H]2NC(=O)[C@@H](O)CCN)OC[C@]1(C)O.O=S(=O)(O)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3287379,CONTEZOLID,O=C1C=CN(c2c(F)cc(N3C[C@H](CNc4ccon4)OC3=O)c(F)c2F)CC1,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3545309,LEFAMULIN ACETATE,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O.CC(=O)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3707376,CADAZOLID,O=C(O)c1cn(C2CC2)c2cc(N3CCC(O)(COc4ccc(N5C[C@H](CO)OC5=O)cc4F)CC3)c(F)cc2c1=O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL176,BEKANAMYCIN,NC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL221886,SISOMICIN,CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@@H](N)C[C@H]2N)OC[C@]1(C)O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL224436,JOSAMYCIN,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1447,LINCOMYCIN,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL453514,SPIRAMYCIN,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3137691,QUINUPRISTIN/DALFOPRISTIN,CCN(CC)CCS(=O)(=O)[C@@H]1CCN2C(=O)c3coc(n3)CC(=O)C[C@H](O)/C=C(C)/C=C/CNC(=O)/C=C/[C@@H](C)[C@@H](C(C)C)OC(=O)[C@@H]12.CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)[C@H](CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3989751,NEOMYCIN,,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3989904,CETHROMYCIN,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OCC=Cc2cnc3ccccc3c2)C[C@@H](C)C(=O)[C@H](C)[C@H]2NC(=O)O[C@@]21C,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3989966,CONTEZOLID ACEFOSAMIL,CC(=O)OP(=O)([O-])N(C[C@H]1CN(c2cc(F)c(N3C=CC(=O)CC3)c(F)c2F)C(=O)O1)c1ccon1.[Na+],mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL4297519,NAFITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2[C@H](/C(N)=N/O[C@@H](C)c3nnc(-c4ccccn4)s3)C(=O)O[C@@]21C,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1951095,ERAVACYCLINE,CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(NC(=O)CN5CCCC5)cc(F)c4C[C@H]3C[C@@H]12,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL2107342,GAMITHROMYCIN,CCCN1C[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@H]1C,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL3039509,TILDIPIROSIN,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CN1CCCCC1,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL6067973,TULATHROMYCIN,,mechanisms,0,0,1,,,Bacterial 70S ribosome inhibitor,1,,,False,False
CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,mechanisms,0,0,1,,,Mineralocorticoid receptor agonist,1,,,False,False
CHEMBL1200592,DESOXYCORTICOSTERONE PIVALATE,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,mechanisms,0,0,1,,,Mineralocorticoid receptor agonist,1,,,False,False
CHEMBL1201010,FLUDROCORTISONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,mechanisms,0,0,1,,,Mineralocorticoid receptor agonist,1,,,False,False
CHEMBL1201438,ALDESLEUKIN,,mechanisms,0,0,1,,,Interleukin-2 receptor agonist,1,,,False,False
CHEMBL2108208,LENERCEPT,,mechanisms,0,0,1,,,TNF-alpha inhibitor,1,,,False,False
CHEMBL2108566,NERELIMOMAB,,mechanisms,0,0,1,,,TNF-alpha inhibitor,1,,,False,False
CHEMBL2109587,AZ9773,,mechanisms,0,0,1,,,TNF-alpha inhibitor,1,,,False,False
CHEMBL1201823,ABATACEPT,,mechanisms,0,0,1,,,T-lymphocyte activation antigen CD80 inhibitor | T-lymphocyte activation antigen CD86 inhibitor,1,,,False,False
CHEMBL1742990,BELATACEPT,,mechanisms,0,0,1,,,T-lymphocyte activation antigen CD80 inhibitor | T-lymphocyte activation antigen CD86 inhibitor,1,,,False,False
CHEMBL2109191,GALIXIMAB,,mechanisms,0,0,1,,,T-lymphocyte activation antigen CD80 inhibitor,1,,,False,False
