rank,chembl_id,composite_final,direct_antiviral_score,focus_protein_score,focus_pathway_score,focus_moa_score,focus_protein_hits,focus_pathways,focus_moas,veroE6_relevant,mechanistic_rationale,compound_name,infection_rate_pct,is_AB_hit,n_ab_reps,prior_score_norm,ab_infection_rate_pct_mean,ab_score_norm,ab_score_norm_filled,combined_score,new_rank
3947,CHEMBL2146722,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,TC-E-5006,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4035,CHEMBL2426369,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,UNC926,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4136,CHEMBL287327,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,L-689560,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4144,CHEMBL289507,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,EMD-66684,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4158,CHEMBL293950,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,NSC-9965,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4176,CHEMBL301722,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,palmitoylcarnitine,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4188,CHEMBL304461,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,Sclareolide (Norambreinolide),106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4277,CHEMBL3306873,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,INT-767,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4282,CHEMBL331743,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dixanthogen,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4309,CHEMBL3393145,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,adiporon,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4322,CHEMBL345937,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ulifloxacin,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4344,CHEMBL3545254,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,olesoxime,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4359,CHEMBL36326,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GR-144053,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4436,CHEMBL3989731,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,gepefrine,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4459,CHEMBL407009,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,NADPH,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4467,CHEMBL412437,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,diosgenin,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4473,CHEMBL416898,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,"4,4'-DDT",106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4540,CHEMBL4303222,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PDP-EA,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4610,CHEMBL4303409,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,"benzenemethanol,-2,5-dimethyl-[[(1-methylethyl)amino]methyl]",106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4665,CHEMBL4303552,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nitrosodimethylurea,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4675,CHEMBL4303573,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ISRIB,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4679,CHEMBL4303586,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PDE10-IN-1,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4791,CHEMBL461727,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,amygdalin,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4793,CHEMBL462547,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,urethane,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4822,CHEMBL472565,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dinitolmide,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4899,CHEMBL512504,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,A-769662,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4901,CHEMBL51396,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,rolziracetam,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4923,CHEMBL5277896,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CD-1530,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
4927,CHEMBL5305342,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,gambogic-acid,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
5145,CHEMBL95770,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,trans-4-methoxycinnamic-acid,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
5156,CHEMBL991,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,stavudine,106.5,False,1.0,0.0,106.5,0.180327868852459,0.180327868852459,0.0901639344262295,3493
953,CHEMBL19299,0.0416368082279159,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,loxoprofen,108.0,False,1.0,0.012064123551883583,108.0,0.16803278688524592,0.16803278688524592,0.09004845521856475,3546
1605,CHEMBL1523019,0.0132186643178563,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,madrasin,107.0,False,1.0,0.0038300630213670816,107.0,0.17622950819672134,0.17622950819672134,0.0900297856090442,3547
636,CHEMBL1197051,0.0696639041998549,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,isoxsuprine,109.0,False,1.0,0.020184879272521952,109.0,0.1598360655737705,0.1598360655737705,0.09001047242314622,3548
1641,CHEMBL577,0.0126953175608661,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,enalaprilat,107.0,False,1.0,0.0036784250787503785,107.0,0.17622950819672134,0.17622950819672134,0.08995396663773586,3549
1672,CHEMBL1742423,0.0118608655400639,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bilastine,107.0,False,1.0,0.003436645444202715,107.0,0.17622950819672134,0.17622950819672134,0.08983307682046203,3550
1693,CHEMBL2408045,0.0116398110576671,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,AZD8931,107.0,False,1.0,0.0033725956598692304,107.0,0.17622950819672134,0.17622950819672134,0.08980105192829528,3551
535,CHEMBL53904,0.0819687537732828,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,zuclopenthixol,109.5,False,1.0,0.02375016758013166,109.5,0.15573770491803274,0.15573770491803274,0.0897439362490822,3552
1712,CHEMBL431733,0.0108093928075015,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CF102,107.0,False,1.0,0.0031319847966422096,107.0,0.17622950819672134,0.17622950819672134,0.08968074649668177,3553
1339,CHEMBL99,0.0246571230872267,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,trichostatin-a,107.5,False,1.0,0.007144317540624164,107.5,0.17213114754098358,0.17213114754098358,0.08963773254080387,3554
787,CHEMBL1201772,0.0529059717866355,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,prasugrel,108.5,False,1.0,0.015329325359730764,108.5,0.16393442622950816,0.16393442622950816,0.08963187579461945,3555
1716,CHEMBL23194,0.0103098237593418,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,spermine,107.0,False,1.0,0.002987236364276668,107.0,0.17622950819672134,0.17622950819672134,0.089608372280499,3556
1009,CHEMBL1466,0.0377060011087845,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dicoumarol,108.0,False,1.0,0.010925185560185404,108.0,0.16803278688524592,0.16803278688524592,0.08947898622271566,3557
1011,CHEMBL846,0.0376395028607558,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,calcitriol,108.0,False,1.0,0.010905917919020148,108.0,0.16803278688524592,0.16803278688524592,0.08946935240213304,3558
1037,CHEMBL127516,0.0367956196516161,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,butamben,108.0,False,1.0,0.010661405629732912,108.0,0.16803278688524592,0.16803278688524592,0.08934709625748942,3559
553,CHEMBL1091,0.0792277735933405,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,hydrocortisone-acetate,109.5,False,1.0,0.022955977896737114,109.5,0.15573770491803274,0.15573770491803274,0.08934684140738493,3560
808,CHEMBL223228,0.0509060061360513,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,efavirenz,108.5,False,1.0,0.014749842115575795,108.5,0.16393442622950816,0.16393442622950816,0.08934213417254197,3561
372,CHEMBL259389,0.1352828935092264,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CDK1-5-inhibitor,111.5,False,1.0,0.039197758214746546,111.5,0.139344262295082,0.139344262295082,0.08927101025491428,3562
819,CHEMBL431298,0.0502396361251422,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SB-271046,108.5,False,1.0,0.014556763671645325,108.5,0.16393442622950816,0.16393442622950816,0.08924559495057674,3563
1064,CHEMBL24171,0.0360655383655651,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bergapten,108.0,False,1.0,0.010449867060550944,108.0,0.16803278688524592,0.16803278688524592,0.08924132697289844,3564
1770,CHEMBL1201027,0.0076965004738089,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,glycopyrrolate,107.0,False,1.0,0.0022300348317983625,107.0,0.17622950819672134,0.17622950819672134,0.08922977151425986,3565
1386,CHEMBL1923233,0.0216019592987804,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,WP1130,107.5,False,1.0,0.006259094225395475,107.5,0.17213114754098358,0.17213114754098358,0.08919512088318952,3566
664,CHEMBL258805,0.0639626046252131,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SU9516,109.0,False,1.0,0.018532947114363277,109.0,0.1598360655737705,0.1598360655737705,0.08918450634406688,3567
1395,CHEMBL1522,0.0214165366125539,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ESZOPICLONE,107.5,False,1.0,0.0062053686327968845,107.5,0.17213114754098358,0.17213114754098358,0.08916825808689023,3568
834,CHEMBL1617,0.0495624754970286,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,rifaximin,108.5,False,1.0,0.014360558683085315,108.5,0.16393442622950816,0.16393442622950816,0.08914749245629673,3569
1095,CHEMBL1256697,0.035393941756362,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CGP-7930,108.0,False,1.0,0.010255274227543633,108.0,0.16803278688524592,0.16803278688524592,0.08914403055639478,3570
571,CHEMBL27769,0.0776901692586455,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,Dihydrotestosterone,109.5,False,1.0,0.022510462271088476,109.5,0.15573770491803274,0.15573770491803274,0.0891240835945606,3571
1106,CHEMBL407874,0.0351327058906643,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,O6-benzylguanine,108.0,False,1.0,0.01017958202408008,108.0,0.16803278688524592,0.16803278688524592,0.089106184454663,3572
1110,CHEMBL1196,0.0348957128088477,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,proxymetacaine,108.0,False,1.0,0.010110914084781597,108.0,0.16803278688524592,0.16803278688524592,0.08907185048501376,3573
1415,CHEMBL277474,0.0206813933223847,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,phenazone,107.5,False,1.0,0.005992363365140629,107.5,0.17213114754098358,0.17213114754098358,0.08906175545306211,3574
1124,CHEMBL29609,0.0347824027314226,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pleconaril,108.0,False,1.0,0.01007808287528429,108.0,0.16803278688524592,0.16803278688524592,0.0890554348802651,3575
1125,CHEMBL297362,0.0347824027314226,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,xylazine,108.0,False,1.0,0.01007808287528429,108.0,0.16803278688524592,0.16803278688524592,0.0890554348802651,3575
1137,CHEMBL673,0.0345784832235609,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pargyline,108.0,False,1.0,0.01001899789153586,108.0,0.16803278688524592,0.16803278688524592,0.0890258923883909,3577
1169,CHEMBL13790,0.0342241161996447,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,m-chlorophenylbiguanide,108.0,False,1.0,0.009916321251774315,108.0,0.16803278688524592,0.16803278688524592,0.08897455406851013,3578
1191,CHEMBL286721,0.0342241161996447,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,aminopurvalanol-a,108.0,False,1.0,0.009916321251774315,108.0,0.16803278688524592,0.16803278688524592,0.08897455406851013,3578
1437,CHEMBL589583,0.0195312577859479,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,delapril,107.5,False,1.0,0.005659115505769829,107.5,0.17213114754098358,0.17213114754098358,0.0888951315233767,3580
1456,CHEMBL1431,0.0181330780782818,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,metformin,107.5,False,1.0,0.005253997691534706,107.5,0.17213114754098358,0.17213114754098358,0.08869257261625914,3581
454,CHEMBL63857,0.1027692458234877,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,phenolphthalein,110.5,False,1.0,0.029777039396530848,110.5,0.14754098360655743,0.14754098360655743,0.08865901150154414,3582
650,CHEMBL1108,0.0673272577627675,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,DHBP,109.25,False,2.0,0.019507843915734187,109.25,0.15778688524590168,0.15778688524590168,0.08864736458081793,3583
508,CHEMBL145,0.0880037429931491,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,caffeic-acid,110.0,False,1.0,0.025498785177912327,110.0,0.15163934426229508,0.15163934426229508,0.0885690647201037,3584
1996,CHEMBL1592101,0.0030432088119946,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bismuth-subgallate,107.0,False,1.0,0.0008817594014679685,107.0,0.17622950819672134,0.17622950819672134,0.08855563379909466,3585
2083,CHEMBL1413473,0.0022641294269974,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,K-858,107.0,False,1.0,0.0006560237997887292,107.0,0.17622950819672134,0.17622950819672134,0.08844276599825504,3586
511,CHEMBL3990456,0.086943167801377,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PF-477736,110.0,False,1.0,0.025191487123758818,110.0,0.15163934426229508,0.15163934426229508,0.08841541569302695,3587
1500,CHEMBL586702,0.0161709259051169,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ZSTK-474,107.5,False,1.0,0.004685470773835301,107.5,0.17213114754098358,0.17213114754098358,0.08840830915740944,3588
2147,CHEMBL2219422,0.0019222173612601,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GSK2110183,107.0,False,1.0,0.000556955941792617,107.0,0.17622950819672134,0.17622950819672134,0.08839323206925698,3589
2309,CHEMBL1498,0.0012351132838983,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,desoxycortone,107.0,False,1.0,0.0003578698726366709,107.0,0.17622950819672134,0.17622950819672134,0.088293689034679,3590
2317,CHEMBL18901,0.001210303227611,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,efaproxiral,107.0,False,1.0,0.0003506812432215445,107.0,0.17622950819672134,0.17622950819672134,0.08829009471997144,3591
2344,CHEMBL523577,0.0011067029857796,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,COR-170,107.0,False,1.0,0.0003206634255584449,107.0,0.17622950819672134,0.17622950819672134,0.0882750858111399,3592
608,CHEMBL514409,0.0718157342047254,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,hesperadin,109.5,False,1.0,0.020808364696748172,109.5,0.15573770491803274,0.15573770491803274,0.08827303480739046,3593
2359,CHEMBL3105156,0.0010607179716454,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,STF-31,107.0,False,1.0,0.0003073394241361132,107.0,0.17622950819672134,0.17622950819672134,0.08826842381042872,3594
515,CHEMBL219916,0.0856583663379659,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,domperidone,110.0,False,1.0,0.024819220270128093,110.0,0.15163934426229508,0.15163934426229508,0.08822928226621159,3595
2433,CHEMBL3182621,0.0007623597299229,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,AZD8330,107.0,False,1.0,0.00022089113849519548,107.0,0.17622950819672134,0.17622950819672134,0.08822519966760826,3596
2439,CHEMBL4087968,0.0007263881326742,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,chidamide,107.0,False,1.0,0.00021046849055370522,107.0,0.17622950819672134,0.17622950819672134,0.08821998834363752,3597
1532,CHEMBL129,0.0147157761956326,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,zidovudine,107.5,False,1.0,0.004263846095363044,107.5,0.17213114754098358,0.17213114754098358,0.08819749681817331,3598
2539,CHEMBL458875,0.0005488971955733,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,clevudine,107.0,False,1.0,0.00015904109528354582,107.0,0.17622950819672134,0.17622950819672134,0.08819427464600245,3599
2566,CHEMBL204656,0.0004891147599454,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,elvitegravir,107.0,False,1.0,0.0001417193379168522,107.0,0.17622950819672134,0.17622950819672134,0.0881856137673191,3600
2587,CHEMBL1085588,0.0004301826545449,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,TEPP-46,107.0,False,1.0,0.00012464396084105648,107.0,0.17622950819672134,0.17622950819672134,0.0881770760787812,3601
2617,CHEMBL2103882,0.0003963574655482,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tivantinib,107.0,False,1.0,0.00011484322738934089,107.0,0.17622950819672134,0.17622950819672134,0.08817217571205534,3602
935,CHEMBL956,0.0428066337846332,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,suprofen,108.5,False,1.0,0.012403076527652901,108.5,0.16393442622950816,0.16393442622950816,0.08816875137858053,3603
2668,CHEMBL259771,0.0003035174556598,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CS-917,107.0,False,1.0,8.794315032962018e-05,107.0,0.17622950819672134,0.17622950819672134,0.08815872567352548,3604
2749,CHEMBL134915,0.0001741645065201,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,Ro-61-8048,107.0,False,1.0,5.046357332458985e-05,107.0,0.17622950819672134,0.17622950819672134,0.08813998588502296,3605
2816,CHEMBL15060,0.0001133100774251,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,2-phenylmelatonin,107.0,False,1.0,3.2831209497306965e-05,107.0,0.17622950819672134,0.17622950819672134,0.08813116970310933,3606
2823,CHEMBL409024,0.0001133100774251,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SDZ-220-040,107.0,False,1.0,3.2831209497306965e-05,107.0,0.17622950819672134,0.17622950819672134,0.08813116970310933,3606
1552,CHEMBL1130,0.0142544071338845,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,doxifluridine,107.5,False,1.0,0.004130165979118833,107.5,0.17213114754098358,0.17213114754098358,0.0881306567600512,3608
2908,CHEMBL458603,6.947177318435476e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CITCO,107.0,False,1.0,2.012920996433544e-05,107.0,0.17622950819672134,0.17622950819672134,0.08812481870334284,3609
2913,CHEMBL1201134,5.913277674955201e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lubiprostone,107.0,False,1.0,1.7133520916578007e-05,107.0,0.17622950819672134,0.17622950819672134,0.08812332085881897,3610
2984,CHEMBL105278,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,guanidinoethyldisulfide-bicarbonate,107.0,False,1.0,0.0,107.0,0.17622950819672134,0.17622950819672134,0.08811475409836067,3611
3020,CHEMBL1096842,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pranidipine,107.0,False,1.0,0.0,107.0,0.17622950819672134,0.17622950819672134,0.08811475409836067,3611
