compound_name,chembl_id
palmatine-chloride,CHEMBL206106
palmitoylcarnitine,CHEMBL301722
palomid-529,CHEMBL2141712
palonosetron,CHEMBL1189679
palosuran,CHEMBL567303
palovarotene,CHEMBL2105648
pamabrom,CHEMBL2104825
pamidronate,CHEMBL834
pancuronium,CHEMBL185073
panobinostat,CHEMBL483254
pantoprazole,CHEMBL1502
pantothenic-acid,CHEMBL1594
papaverine,CHEMBL19224
para-toluenesulfonamide,CHEMBL574
paracetamol,CHEMBL112
parachlorophenol,CHEMBL57053
paraxanthine,CHEMBL1158
parbendazole,CHEMBL528271
pardoprunox,CHEMBL2103832
parecoxib,CHEMBL1206690
parethoxycaine,CHEMBL421669
pargyline,CHEMBL673
paricalcitol,CHEMBL1200622
paritaprevir,CHEMBL3391662
paroxetine,CHEMBL490
parthenolide-(alternate-stereo),CHEMBL465158
pasireotide,CHEMBL3349607
pazufloxacin,CHEMBL240163
pefloxacin,CHEMBL267648
pelanserin,CHEMBL2110706
pelitinib,CHEMBL607707
pemetrexed,CHEMBL225072
pemirolast,CHEMBL1201198
pempidine,CHEMBL1617409
penciclovir,CHEMBL1540
penfluridol,CHEMBL47050
penicillamine-(racemic),CHEMBL1430
penicillin-v-potassium,CHEMBL615
pentacosanoic-acid,CHEMBL4303190
pentamidine,CHEMBL55
pentobarbital,CHEMBL448
pentolinium,CHEMBL1271
pentoxifylline,CHEMBL628
peramivir,CHEMBL139367
perchlozone,CHEMBL4760928
peretinoin,CHEMBL4303228
perfluamine,CHEMBL2104877
perflubron,CHEMBL1200866
pergolide,CHEMBL531
perhexiline,CHEMBL75880
perifosine,CHEMBL372764
perillyl-alcohol,CHEMBL236687
perindopril,CHEMBL1581
perindoprilat,CHEMBL1201368
perospirone,CHEMBL1472975
perphenazine,CHEMBL567
pevonedistat,CHEMBL1231160
pexidartinib,CHEMBL3813873
pexmetinib,CHEMBL3991932
phenacemide,CHEMBL918
phenacetin,CHEMBL16073
phenazone,CHEMBL277474
phenazopyridine,CHEMBL1242
phenelzine,CHEMBL1089
phenformin,CHEMBL170988
phenindamine,CHEMBL278398
phenindione,CHEMBL711
pheniramine,CHEMBL1193
phenolphthalein,CHEMBL63857
phenolsulfonphthalein,CHEMBL258921
phenoxybenzamine,CHEMBL753
phenprobamate,CHEMBL1079576
phenprocoumon,CHEMBL1465
phensuximide,CHEMBL797
phentermine,CHEMBL1574
phentolamine,CHEMBL597
phenyl-aminosalicylate,CHEMBL1200868
phenyl-salicylate,CHEMBL1339216
phenylacetylglutamine,CHEMBL4303372
phenylbenzimidazole-sulfonic-acid,CHEMBL1987518
phenylbutazone,CHEMBL101
phenylbutyrate,CHEMBL1469
phenylephrine,CHEMBL1215
phenylmethylsulfonyl-fluoride,CHEMBL190503
phenylpiracetam,CHEMBL348639
phenytoin,CHEMBL16
phloretin,CHEMBL45068
phlorizin,CHEMBL245067
phloroglucin,CHEMBL473159
phortress,CHEMBL1793884
phthalylsulfacetamide,CHEMBL2106951
phthalylsulfathiazole,CHEMBL1524273
phytosphingosine,CHEMBL236036
pibenzimol,CHEMBL301735
piboserod,CHEMBL356359
picartamide,CHEMBL100424
piceatannol,CHEMBL69863
piclamilast,CHEMBL42126
picotamide,CHEMBL1257015
picrotin,CHEMBL478523
picrotoxinin,CHEMBL47244
pidotimod,CHEMBL1488165
pifithrin-alpha,CHEMBL556353
pifithrin-cyclic,CHEMBL193504
pifithrin-mu,CHEMBL1241268
pikamilone,CHEMBL4303255
piketoprofen,CHEMBL2106966
pilaralisib,CHEMBL3360203
pilocarpine,CHEMBL550
pilsicainide,CHEMBL163238
pimavanserin,CHEMBL2111101
pimethixene,CHEMBL152408
pimobendan,CHEMBL24646
pimonidazole,CHEMBL58752
pimozide,CHEMBL1423
pinaverium,CHEMBL1909324
pincainide,CHEMBL1867802
pindolol,CHEMBL500
pinitol,CHEMBL4303180
pioglitazone,CHEMBL595
pipecuronium,CHEMBL1201206
pipemidic-acid,CHEMBL30116
pipenzolate,CHEMBL1619528
piperacetazine,CHEMBL1584
piperacillin,CHEMBL702
piperazinedione,CHEMBL125229
piperidolate,CHEMBL1623992
piperine,CHEMBL43185
pipobroman,CHEMBL1585
piracetam,CHEMBL36715
pirarubicin,CHEMBL2354444
pirenoxine,CHEMBL1372341
pirenperone,CHEMBL18331
pirenzepine,CHEMBL9967
piretanide,CHEMBL349803
pirfenidone,CHEMBL1256391
piribedil,CHEMBL1371770
piricapiron,CHEMBL1723412
pirinixic-acid,CHEMBL295416
pirlindole,CHEMBL32350
piroctone-olamine,CHEMBL2107154
pirodavir,CHEMBL298019
piromidic-acid,CHEMBL311350
piroxicam,CHEMBL1518938
piroximone,CHEMBL58355
pitavastatin,CHEMBL1201753
pitolisant,CHEMBL462605
pivagabine,CHEMBL1870796
pivampicillin,CHEMBL3182343
pivmecillinam,CHEMBL1525183
pixantrone,CHEMBL167731
pizotifen,CHEMBL294951
pleconaril,CHEMBL29609
plerixafor,CHEMBL18442
plicamycin,CHEMBL257619
plinabulin,CHEMBL1096380
plovamer-acetate,CHEMBL925
plurisin-1,CHEMBL4303458
polidocanol,CHEMBL1231723
polydatin,CHEMBL142652
polythiazide,CHEMBL1587
pomalidomide,CHEMBL43452
ponatinib,CHEMBL1171837
ponesimod,CHEMBL1096146
posaconazole,CHEMBL1397
potassium-canrenoate,CHEMBL1616951
potassium-iodide,CHEMBL1141
potassium-p-aminobenzoate,CHEMBL542
poziotinib,CHEMBL3545154
practolol,CHEMBL6995
pralatrexate,CHEMBL1201746
pralidoxime,CHEMBL1420
pramipexole,CHEMBL301265
pramiracetam,CHEMBL159776
pramoxine,CHEMBL1198
pranidipine,CHEMBL1096842
pranlukast,CHEMBL21333
pranoprofen,CHEMBL367463
prasterone-acetate,CHEMBL1480686
prasugrel,CHEMBL1201772
pravadoline,CHEMBL13178
praziquantel,CHEMBL976
prazosin,CHEMBL2
preclamol,CHEMBL7549
prednisolone-acetate,CHEMBL1152
prednisolone-hemisuccinate,CHEMBL485659
prednisolone-sodium-phosphate,CHEMBL1201231
prednisone,CHEMBL635
pregnenolone,CHEMBL253363
pregnenolone-succinate,CHEMBL2105373
preladenant,CHEMBL240624
prenylamine,CHEMBL24072
presatovir,CHEMBL3410450
pretomanid,CHEMBL227875
pridinol,CHEMBL404215
prilocaine,CHEMBL1194
primaquine,CHEMBL506
primidone,CHEMBL856
prinaberel,CHEMBL450940
priralfinamide,CHEMBL2107771
proadifen,CHEMBL282567
probenecid,CHEMBL897
probucol,CHEMBL608
procainamide,CHEMBL640
procaine,CHEMBL569
procarbazine,CHEMBL1321
procaterol,CHEMBL3249705
prochlorperazine,CHEMBL728
procyanidin-B-2,CHEMBL504937
procyclidine,CHEMBL86715
proflavine-hemisulfate,CHEMBL55400
progesterone,CHEMBL103
proglumetacin,CHEMBL2105825
proglumide,CHEMBL316561
proguanil,CHEMBL1377
prolylleucylglycinamide,CHEMBL317488
promazine,CHEMBL564
promestriene,CHEMBL2105394
promethazine,CHEMBL643
pronethalol,CHEMBL16476
propafenone,CHEMBL631
propagermanium,CHEMBL2109214
propantheline,CHEMBL1180725
propentofylline,CHEMBL1079905
propidium-iodide,CHEMBL332935
propiverine,CHEMBL1078261
propoxur,CHEMBL446060
propranolol,CHEMBL27
propyl 4-hydroxybenzoate,CHEMBL194014
propyl-benzoate,CHEMBL1355077
propylhexedrine,CHEMBL2105275
propylthiouracil,CHEMBL1518
proquazone,CHEMBL268501
protionamide,CHEMBL1378024
protoporphyrin-IX,CHEMBL1325592
proxyfan,CHEMBL19173
proxymetacaine,CHEMBL1196
prucalopride,CHEMBL117287
prulifloxacin,CHEMBL422648
pruvanserin,CHEMBL1215661
psoralen,CHEMBL164660
purmorphamine,CHEMBL1221984
purvalanol-A,CHEMBL23327
purvalanol-B,CHEMBL23254
putrescine,CHEMBL46257
pyrantel-pamoate,CHEMBL1626223
pyrazinamide,CHEMBL614
pyrazinoylguanidine,CHEMBL1962516
pyrazolanthrone,CHEMBL1725279
pyridoxal,CHEMBL102970
pyridoxal-isonicotinoyl-hydrazone,CHEMBL103111
pyridoxine,CHEMBL1364
pyrimethamine,CHEMBL36
pyrintegrin,CHEMBL4303620
pyrithione-zinc,CHEMBL1200471
pyrithyldione,CHEMBL1722501
pyritinol,CHEMBL488093
pyronaridine,CHEMBL35228
pyroxamide,CHEMBL353581
pyrrolidine-1-carbonitrile,CHEMBL262697
pyrrolidine-dithiocarbamate,CHEMBL399491
pyrvinium-pamoate,CHEMBL1201303
quercetin,CHEMBL50
quiflapon,CHEMBL16596
quinagolide,CHEMBL5316219
quinapril,CHEMBL1592
quinaprilat,CHEMBL1733
quinelorane,CHEMBL155731
quinestrol,CHEMBL1201165
quinethazone,CHEMBL1532
quinidine,CHEMBL1294
quinine-ethyl-carbonate,CHEMBL3039178
quinolinic-acid,CHEMBL286204
quinpirol-(-),CHEMBL240773
quipazine,CHEMBL18772
quizartinib,CHEMBL576982
rabeprazole,CHEMBL1219
rac-BHFF,CHEMBL2322946
racecadotril,CHEMBL2103772
raclopride,CHEMBL8809
ractopamine,CHEMBL509336
radafaxine,CHEMBL1172928
radezolid,CHEMBL455461
raloxifene,CHEMBL81
raltegravir,CHEMBL254316
raltitrexed,CHEMBL225071
ramatroban,CHEMBL361812
ramelteon,CHEMBL1218
ramipril,CHEMBL1168
ranirestat,CHEMBL334830
ranitidine,CHEMBL2110372
ranolazine,CHEMBL1404
rapastinel,CHEMBL3544917
rasagiline,CHEMBL887
ravuconazole,CHEMBL294029
rebamipide,CHEMBL1697771
rebastinib,CHEMBL1738757
reboxetine,CHEMBL383921
regadenoson,CHEMBL317052
regorafenib,CHEMBL1946170
relcovaptan,CHEMBL419667
relebactam,CHEMBL3112741
remacemide,CHEMBL25843
remimazolam,CHEMBL4297526
remodelin,CHEMBL399572
remoxipride,CHEMBL22242
reparixin,CHEMBL191413
repsox,CHEMBL185238
resatorvid,CHEMBL225157
reserpine,CHEMBL772
resibufogenin,CHEMBL250172
resiquimod,CHEMBL383322
resminostat,CHEMBL4296717
resorcinol,CHEMBL24147
resveratrol,CHEMBL165
retapamulin,CHEMBL1658
retaspimycin,CHEMBL1184904
retinaldehyde,CHEMBL81379
retinol,CHEMBL986
retinyl-acetate,CHEMBL486193
revaprazan,CHEMBL1618279
reversan,CHEMBL1506885
reversine,CHEMBL188343
rhein,CHEMBL418068
rheochrysidin,CHEMBL42624
ribavirin,CHEMBL1643
ribitol,CHEMBL1865120
ribociclib,CHEMBL3545110
riboflavin,CHEMBL1534
riboflavin-5-phosphate-sodium,CHEMBL1201794
ribostamycin-sulfate,CHEMBL3138633
rifampin,CHEMBL374478
rifamycin-sv,CHEMBL437765
rifapentine,CHEMBL1660
rifaximin,CHEMBL1617
rilmenidine,CHEMBL289480
rilpivirine,CHEMBL175691
riluzole,CHEMBL744
rimantadine,CHEMBL1201272
rimcazole,CHEMBL275707
rimegepant,CHEMBL2178422
rimexolone,CHEMBL1200617
rimonabant,CHEMBL111
riodoxol,CHEMBL4303312
ripasudil,CHEMBL3426621
ripazepam,CHEMBL159298
risedronate,CHEMBL923
ritodrine,CHEMBL785
rivastigmine,CHEMBL636
rizatriptan,CHEMBL905
robalzotan,CHEMBL1628569
rociletinib,CHEMBL3545308
rofecoxib,CHEMBL122
roflumilast,CHEMBL193240
rolipram,CHEMBL63
rolziracetam,CHEMBL51396
romidepsin,CHEMBL343448
ronidazole,CHEMBL290299
ropinirole,CHEMBL589
ropivacaine,CHEMBL1077896
roquinimex,CHEMBL11672
rosamicin,CHEMBL8965
roscovitine,CHEMBL14762
rose-bengal,CHEMBL1208422
rosiglitazone,CHEMBL121
rosmarinic-acid,CHEMBL324842
rosoxacin,CHEMBL291157
rostafuroxine,CHEMBL2068971
rosuvastatin,CHEMBL1496
rotigotine,CHEMBL1303
rotundine,CHEMBL187892
roxatidine-acetate,CHEMBL46102
rucaparib,CHEMBL1173055
rucinol,CHEMBL450195
rufinamide,CHEMBL1201754
rufloxacin,CHEMBL295619
rupatadine,CHEMBL91397
rutaecarpine,CHEMBL85139
rutin,CHEMBL226335
ruxolitinib-(S),CHEMBL1287854
ryuvidine,CHEMBL290904
saccharin,CHEMBL310671
saclofen,CHEMBL312403
sacubitril,CHEMBL3137301
safinamide,CHEMBL396778
safingol,CHEMBL1442934
sal003,CHEMBL1340458
salazodine,CHEMBL2105427
salicin,CHEMBL462997
salicyl-alcohol,CHEMBL280802
salicylamide,CHEMBL27577
salicylanilide,CHEMBL82970
salicylic-acid,CHEMBL424
salidroside,CHEMBL465208
salirasib,CHEMBL23293
salmeterol,CHEMBL1263
salsolinol-1-carboxylic-acid,CHEMBL1453457
salubrinal,CHEMBL180127
salvianolic-acid-B,CHEMBL3747259
salvinorin-A,CHEMBL445332
sanazole,CHEMBL1522791
sanguinarium-chloride,CHEMBL417799
sapropterin,CHEMBL1201774
saquinavir,CHEMBL114
saracatinib,CHEMBL217092
sarafloxacin,CHEMBL37858
sarcosine,CHEMBL304383
saroglitazar,CHEMBL4297530
sarpogrelate,CHEMBL52939
sasapyrine,CHEMBL154111
satraplatin,CHEMBL3833367
savolitinib,CHEMBL3334567
schisandrin-B,CHEMBL479488
schisandrol-B,CHEMBL1834755
sclareol,CHEMBL294740
scopine,CHEMBL4303435
scopolamine-N-oxide,CHEMBL1740879
scriptaid,CHEMBL96051
seclazone,CHEMBL2105593
secnidazole,CHEMBL498847
secoisolariciresinol-(-),CHEMBL368347
secoisolariciresinol-diglucoside,CHEMBL2425486
securinine,CHEMBL303062
selamectin,CHEMBL1908325
selegiline,CHEMBL972
selexipag,CHEMBL238804
selinexor,CHEMBL3545185
semagacestat,CHEMBL520733
semapimod,CHEMBL2107779
semaxanib,CHEMBL276711
semustine,CHEMBL12948
senicapoc,CHEMBL405821
sennoside-A,CHEMBL5394285
seocalcitol,CHEMBL1908376
seratrodast,CHEMBL70972
serdemetan,CHEMBL2137530
serotonin,CHEMBL39
sertaconazole,CHEMBL1201196
sertindole,CHEMBL12713
sesamin,CHEMBL252915
setipiprant,CHEMBL2386081
shikimic-acid,CHEMBL290345
siguazodan,CHEMBL1256712
sildenafil,CHEMBL192
silibinin,CHEMBL431701
silodosin,CHEMBL24778
silver-sulfadiazine,CHEMBL1382627
silymarin,CHEMBL5308485
simeprevir,CHEMBL501849
simvastatin,CHEMBL1064
sinefungin,CHEMBL1214186
sinomenine,CHEMBL248095
sipatrigine,CHEMBL28854
siponimod,CHEMBL2336071
siramesine,CHEMBL61479
sirolimus,CHEMBL413
sirtinol,CHEMBL380797
sitafloxacin,CHEMBL108821
sitagliptin,CHEMBL1422
sitaxentan,CHEMBL282724
sivelestat,CHEMBL76688
skepinone-L,CHEMBL2152944
sobetirome,CHEMBL107400
sobrepin,CHEMBL2374961
sodium-ascorbate,CHEMBL591665
sodium-butyrate,CHEMBL14227
sodium-danshensu,CHEMBL3392011
sodium-gluconate,CHEMBL464345
sodium-gualenate,CHEMBL1852533
sodium-nitrite,CHEMBL93268
sodium-nitroprusside,CHEMBL136478
sodium-orthovanadate,CHEMBL179166
sodium-picosulfate,CHEMBL1741134
sodium-tanshinone-II-A-sulfonate,CHEMBL1621346
sodium-tetradecyl-sulfate,CHEMBL1200354
solamargine,CHEMBL443114
solcitinib,CHEMBL3301606
solithromycin,CHEMBL1232510
somantadine,CHEMBL2111145
somatostatin,CHEMBL1823872
sonidegib,CHEMBL2105737
sophocarpine,CHEMBL377725
sorafenib,CHEMBL1336
sorbic-acid,CHEMBL250212
sorbinil,CHEMBL266497
sorbitan-monostearate,CHEMBL3186117
sorbitol,CHEMBL1682
sotagliflozin,CHEMBL3039507
sotrastaurin,CHEMBL565612
spaglumic-acid,CHEMBL1329032
sparfloxacin,CHEMBL850
sparteine-sulfate,CHEMBL1908348
spautin-1,CHEMBL2391504
spectinomycin,CHEMBL1167
spermine,CHEMBL23194
sphingosylphosphorylcholine,CHEMBL1481114
spiperone,CHEMBL267930
spiradoline,CHEMBL70586
spiramycin,CHEMBL453514
spirobromin,CHEMBL2106677
spironolactone,CHEMBL1393
spiroxatrine,CHEMBL300555
spizofurone,CHEMBL18098
stanozolol,CHEMBL2079587
stattic,CHEMBL1337170
stavudine,CHEMBL991
stemregenin-1,CHEMBL4303221
stepronin,CHEMBL2107531
stobadine,CHEMBL479176
streptozotocin,CHEMBL1977579
strychnine,CHEMBL227934
substance-P,CHEMBL235363
succinic-acid,CHEMBL576
succinylcholine-chloride,CHEMBL703
succinylsulfathiazole,CHEMBL1484857
sucralfate,CHEMBL6067980
sucralose,CHEMBL3185084
sucrose-octaacetate,CHEMBL2105790
sudan-IV,CHEMBL1707454
sulbactam,CHEMBL403
sulbactam-pivoxil,CHEMBL423875
sulbutiamine,CHEMBL1874002
sulconazole,CHEMBL1221
sulfabenzamide,CHEMBL1243
sulfacetamide,CHEMBL455
sulfachlorpyridazine,CHEMBL1443577
sulfadiazine,CHEMBL439
sulfafurazole,CHEMBL453
sulfaguanidine,CHEMBL338802
sulfamerazine,CHEMBL438
sulfameter,CHEMBL1200359
sulfamethazine,CHEMBL446
sulfamethizole,CHEMBL1191
sulfamethoxazole,CHEMBL443
sulfamethoxypyridazine,CHEMBL268869
sulfametopyrazine,CHEMBL1525826
sulfamonomethoxine,CHEMBL462990
sulfanilamide,CHEMBL21
sulfanilate-zinc,CHEMBL4303436
sulfanitran,CHEMBL493636
sulfaphenazole,CHEMBL1109
sulfapyridine,CHEMBL700
sulfaquinoxaline,CHEMBL1437847
sulfasalazine,CHEMBL100848
sulfathiazole,CHEMBL437
sulfinpyrazone,CHEMBL832
sulfisoxazole-acetyl,CHEMBL1200910
sulforaphane,CHEMBL48802
sulindac,CHEMBL15770
sulisobenzone,CHEMBL2059073
sulmazole,CHEMBL286020
sulmetozine,CHEMBL1414826
suloctidil,CHEMBL1520837
sulphadimethoxine,CHEMBL62193
sulpiride,CHEMBL26
sumatriptan,CHEMBL128
sunitinib,CHEMBL535
suplatast,CHEMBL1180156
suprofen,CHEMBL956
suramin,CHEMBL265502
suritozole,CHEMBL278764
suxibuzone,CHEMBL1414320
swainsonine,CHEMBL371197
tabimorelin,CHEMBL281764
tacalcitol,CHEMBL2105611
tacedinaline,CHEMBL235191
tacrolimus,CHEMBL269732
tafamidis-meglumine,CHEMBL2103837
tagatose,CHEMBL1236183
taladegib,CHEMBL2142592
talampanel,CHEMBL61872
talarozole,CHEMBL459505
talazoparib,CHEMBL3137320
talinolol,CHEMBL152067
talipexole,CHEMBL279085
talmapimod,CHEMBL514201
talnetant,CHEMBL10188
talniflumate,CHEMBL1081506
talopram,CHEMBL299233
taltirelin,CHEMBL2107016
taltobulin,CHEMBL182319
tamibarotene,CHEMBL25202
tamoxifen,CHEMBL83
tanaproget,CHEMBL539163
tandospirone,CHEMBL274047
tandutinib,CHEMBL124660
tanespimycin,CHEMBL109480
tangeritin,CHEMBL73930
tannic-acid,CHEMBL506247
tanshinone-I,CHEMBL363535
tanshinone-IIA,CHEMBL187266
taprenepag,CHEMBL2107783
tarafenacin,CHEMBL1779046
taranabant,CHEMBL220360
tariquidar,CHEMBL348475
tartaric-acid,CHEMBL1236315
taselisib,CHEMBL2387080
tasimelteon,CHEMBL2103822
tasisulam,CHEMBL2110587
tasquinimod,CHEMBL2107784
tasuldine,CHEMBL358392
taurine,CHEMBL239243
taurocholate,CHEMBL224867
taurolidine,CHEMBL2105420
tavaborole,CHEMBL443052
taxifolin,CHEMBL66
tazarotene,CHEMBL1657
tazemetostat,CHEMBL3414621
tazobactam,CHEMBL404
tebipenem,CHEMBL576981
tecalcet,CHEMBL292376
tecastemizole,CHEMBL61301
tecovirimat,CHEMBL1257073
tedizolid,CHEMBL1257051
tedizolid-phosphate,CHEMBL2105669
tegaserod,CHEMBL76370
tegobuvir,CHEMBL1957287
teijin-compound-1,CHEMBL255408
telaprevir,CHEMBL231813
telatinib,CHEMBL2079588
telbivudine,CHEMBL374731
telcagepant,CHEMBL236593
telithromycin,CHEMBL1136
telmesteine,CHEMBL2107621
telmisartan,CHEMBL1017
telotristat-ethyl,CHEMBL2105695
temocapril,CHEMBL2110627
temoporfin,CHEMBL2067974
temozolomide,CHEMBL810
tempol,CHEMBL607023
tenatoprazole,CHEMBL1475252
teneligliptin,CHEMBL2147777
tenidap,CHEMBL1097558
tenilsetam,CHEMBL2104853
teniposide,CHEMBL452231
tenofovir-alafenamide,CHEMBL4303549
tenofovir-disoproxil,CHEMBL1538
tenovin-1,CHEMBL1436543
tenovin-6,CHEMBL595354
tenoxicam,CHEMBL302795
tepoxalin,CHEMBL316040
teprenone,CHEMBL5314356
terazosin,CHEMBL611
terbinafine,CHEMBL822
terciprazine,CHEMBL2107617
terconazole,CHEMBL1714574
terfenadine,CHEMBL17157
terguride,CHEMBL73151
teriflunomide,CHEMBL973
terlipressin,CHEMBL2135460
teroxirone,CHEMBL453863
terreic-acid-(-),CHEMBL1455300
terutroban,CHEMBL2107786
tesaglitazar,CHEMBL282686
tetrabenazine,CHEMBL117785
tetracaine,CHEMBL698
tetracycline,CHEMBL1440
tetradecylthioacetic-acid,CHEMBL187734
tetrahydropapaverine,CHEMBL160919
tetrahydrouridine,CHEMBL2311128
tetrahydrozoline,CHEMBL1266
tetramethylthiuram-monosulfide,CHEMBL571700
tetramisole,CHEMBL277775
tetrandrine,CHEMBL176045
tetrazol-5-yl-glycine-(RS),CHEMBL140784
tetrindole,CHEMBL4303571
tetroquinone,CHEMBL1329029
tezacaftor,CHEMBL3544914
thaliblastine,CHEMBL507100
thalidomide,CHEMBL468
theobromine,CHEMBL1114
thiamine,CHEMBL1547
thiamine-pyrophosphate,CHEMBL1236376
thiamphenicol,CHEMBL1236282
thiazovivin,CHEMBL3184878
thiethylperazine,CHEMBL1378
thiocolchicoside,CHEMBL213907
thioctic-acid,CHEMBL1234071
thioguanine,CHEMBL727
thiopental,CHEMBL441
thioperamide,CHEMBL260374
thiophanate,CHEMBL2103777
thioproperazine,CHEMBL609109
thioridazine,CHEMBL479
thiorphan,CHEMBL10247
thiostrepton,CHEMBL410968
thiotepa,CHEMBL671
thiothixene,CHEMBL1201
thonzonium,CHEMBL1201322
thonzylamine,CHEMBL1623738
thymol,CHEMBL29411
thymol-iodide,CHEMBL1482931
tiabendazole,CHEMBL625
tiagabine,CHEMBL1027
tianeptine,CHEMBL1289110
tiapride,CHEMBL84158
tiaramide,CHEMBL274239
ticagrelor,CHEMBL398435
ticarcillin,CHEMBL1449
ticlopidine,CHEMBL833
tideglusib,CHEMBL3545157
tie2-kinase-inhibitor,CHEMBL237352
tilorone,CHEMBL47298
timofibrate,CHEMBL2106730
timolol,CHEMBL499
timonacic,CHEMBL358722
tinidazole,CHEMBL1220
tioconazole,CHEMBL1200438
tiotidine,CHEMBL269646
tiotropium,CHEMBL1900528
tioxolone,CHEMBL442687
tipifarnib,CHEMBL289228
tipiracil,CHEMBL235668
tiplaxtinin,CHEMBL325441
tipranavir,CHEMBL183041
tiprenolol,CHEMBL2111163
tiquizium,CHEMBL4297146
tiracizine,CHEMBL1625260
tirapazamine,CHEMBL50882
tirasemtiv,CHEMBL3039529
tirofiban,CHEMBL916
titanocene-dichloride,CHEMBL4303407
tivantinib,CHEMBL2103882
tizanidine,CHEMBL1079
tobramycin,CHEMBL1747
tocainide,CHEMBL1762
toceranib,CHEMBL13608
tocofersolan,CHEMBL2108106
todralazine,CHEMBL1079787
tofogliflozin,CHEMBL2110731
tolazamide,CHEMBL817
tolazoline,CHEMBL770
tolbutamide,CHEMBL782
tolcapone,CHEMBL1324
tolfenamic-acid,CHEMBL121626
tolimidone,CHEMBL8030
tolmetin,CHEMBL1020
tolnaftate,CHEMBL83668
tolonidine,CHEMBL304253
tolperisone,CHEMBL1076211
tolrestat,CHEMBL436
tolterodine,CHEMBL1382
toltrazuril,CHEMBL2104931
tolvaptan,CHEMBL344159
tomelukast,CHEMBL162358
tonabersat,CHEMBL318191
topiramate,CHEMBL220492
topiroxostat,CHEMBL1078685
topotecan,CHEMBL84
torasemide,CHEMBL1148
torcitabine,CHEMBL554563
toremifene,CHEMBL1655
torin-1,CHEMBL1256459
torin-2,CHEMBL1765602
tosedostat,CHEMBL2103847
tosufloxacin,CHEMBL273348
toyocamycin,CHEMBL99668
tozadenant,CHEMBL2105747
tozasertib,CHEMBL572878
tracazolate,CHEMBL84567
trametinib,CHEMBL2103875
tramiprosate,CHEMBL149082
trandolapril,CHEMBL1519
tranexamic-acid,CHEMBL292500
tranilast,CHEMBL415324
"trans-10,cis-12-conjugated-linoleic-acid",CHEMBL1093743
trans-2-undecenoic-acid,CHEMBL3307202
"trans-4-[8-(3-fluorophenyl)-1,7-naphthyridin-6-yl]cyclohexanecarboxylic-acid",CHEMBL2172374
trans-4-hydroxycrotonic-acid,CHEMBL507046
trans-4-methoxycinnamic-acid,CHEMBL95770
tranylcypromine,CHEMBL313833
trap-101,CHEMBL3182208
trapidil,CHEMBL132767
traxoprodil,CHEMBL17350
trazodone,CHEMBL621
trelagliptin,CHEMBL1650443
tremorine,CHEMBL1483237
treosulfan,CHEMBL455186
trepibutone,CHEMBL1725880
trequinsin,CHEMBL1411581
tretinoin,CHEMBL38
triamterene,CHEMBL585
triapine,CHEMBL231616
tribenoside,CHEMBL3301681
tribomsalan,CHEMBL24944
tribromoethanol,CHEMBL1697852
trichlormethiazide,CHEMBL1054
trichostatin-a,CHEMBL99
triciribine,CHEMBL331237
triclocarban,CHEMBL1076347
triclosan,CHEMBL849
tridihexethyl,CHEMBL1201354
trientine,CHEMBL609
trifluoperazine,CHEMBL422
triflupromazine,CHEMBL570
trifluridine,CHEMBL1129
triflusal,CHEMBL1332032
trigonelline,CHEMBL350675
trihexyphenidyl,CHEMBL1490
trilostane,CHEMBL1200907
trimebutine,CHEMBL190044
trimethadione,CHEMBL695
trimethobenzamide,CHEMBL1201256
trimethoprim,CHEMBL22
trimethoquinol,CHEMBL1788290
trimetozine,CHEMBL1697853
trimipramine,CHEMBL644
trioxsalen,CHEMBL1475
tripelennamine,CHEMBL1241
triptolide,CHEMBL463763
triptorelin,CHEMBL1201334
trofinetide,CHEMBL197084
troglitazone,CHEMBL408
trolox,CHEMBL153
tromaril,CHEMBL2106178
trometamol,CHEMBL1200391
"tropanyl-3,5-dimethylbenzoate",CHEMBL1476871
tropicamide,CHEMBL1200604
tropisetron,CHEMBL1289230
trospium,CHEMBL1888176
trovafloxacin,CHEMBL428
trovirdine,CHEMBL39999
troxipide,CHEMBL1566956
tryptanthrin,CHEMBL306946
tryptophan,CHEMBL54976
tuaminoheptane,CHEMBL123693
tubastatin-A,CHEMBL2018302
tubocurarine,CHEMBL339427
tucatinib,CHEMBL3989868
tulobuterol,CHEMBL1159717
tyrphostin-A9,CHEMBL78150
tyrphostin-AG-1296,CHEMBL71191
tyrphostin-AG-1478,CHEMBL7917
tyrphostin-AG-18,CHEMBL76904
tyrphostin-AG-494,CHEMBL56731
tyrphostin-AG-825,CHEMBL118109
tyrphostin-AG-835,CHEMBL261557
tyrphostin-AG-879,CHEMBL539947
tyrphostin-AG-99,CHEMBL296407
ubenimex,CHEMBL29292
ufenamate,CHEMBL2105605
ulifloxacin,CHEMBL345937
umeclidinium,CHEMBL1187833
unbs-5162,CHEMBL4303530
uprosertib,CHEMBL3137336
uracil,CHEMBL566
urapidil,CHEMBL279229
urea,CHEMBL985
urethane,CHEMBL462547
uric-acid,CHEMBL792
uridine,CHEMBL100259
uridine-triacetate,CHEMBL2107381
ursodeoxycholyltaurine,CHEMBL272427
ursodiol,CHEMBL1551
usniacin-(+),CHEMBL1314537
valaciclovir,CHEMBL1349
valdecoxib,CHEMBL865
valethamate,CHEMBL2111176
valganciclovir,CHEMBL1201314
