chembl_id,drug_name,smiles,phase,approved_for_AML,kg_link_count,evidence_entity_count,protein_count,pathway_count,moa_count,logP,logS,CYP3A4_inhibition,CYP2D6_inhibition,CYP2C9_inhibition,CYP2C19_inhibition,CYP1A2_inhibition,hERG_inhibition,AMES_mutagenic,PGP_inhibition,PAMPA_permeability,BBB_penetration,risk_sum,risk_norm,sol_score,logP_score,perm_score,admet_score
CHEMBL2105842,CORTIVAZOL,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,no,1,1,0,0,1,4.300600000000004,-5.71,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.5,0.3125,0.04833333333333334,0.42484999999999906,1.0,0.5852616666666666
CHEMBL2106309,HYDROCORTISONE ACEPONATE,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,no,1,1,0,0,1,3.3133000000000017,-5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.1333333333333333,0.6716749999999996,0.5,0.6360016666666666
CHEMBL2106499,VALTORCITABINE,CC(C)[C@H](N)C(=O)O[C@@H]1C[C@@H](n2ccc(N)nc2=O)O[C@H]1CO,,no,1,1,0,0,1,-0.9995999999999984,-1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7983333333333333,0.25010000000000043,0.0,0.5596866666666668
CHEMBL2106643,MYCOPHENOLATE SODIUM,COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)[O-])C(=O)OC2.[Na+],,no,1,1,0,0,1,-1.5974799999999982,-1.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6683333333333333,0.10063000000000044,0.0,0.5037926666666668
CHEMBL2107143,GLUFOSFAMIDE,O=P(NCCCl)(NCCCl)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,,no,1,1,0,0,1,-1.4322,-0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9735,0.14195000000000002,0.0,0.57309
CHEMBL2107186,RESOCORTOL BUTYRATE,CCCC(=O)O[C@]1(C(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,no,1,1,0,0,1,4.5503000000000045,-5.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.10833333333333339,0.3624249999999989,0.0,0.44415166666666644
CHEMBL2107313,BECATECARIN,CCN(CC)CCN1C(=O)c2c(c3c4cccc(Cl)c4n([C@@H]4O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]4O)c3c3[nH]c4c(Cl)cccc4c23)C1=O,3.0,no,2,2,1,0,1,4.300100000000003,-6.21,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.375,0.0,0.4249749999999992,0.0,0.3037449999999998
CHEMBL2107358,OBATOCLAX MESYLATE,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C.CS(=O)(=O)O,,no,1,1,0,0,1,3.990940000000002,-1.11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,2.0,0.25,0.815,0.5022649999999995,0.5,0.6509529999999999
CHEMBL2107359,PAFURAMIDINE MALEATE,CONC(=N)c1ccc(-c2ccc(-c3ccc(C(=N)NOC)cc3)o2)cc1.O=C(O)/C=C\C(=O)O,,no,1,1,0,0,1,3.2781400000000014,-3.84,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.125,0.36000000000000004,0.6804649999999997,0.0,0.5143429999999999
CHEMBL2107546,BUCINDOLOL HYDROCHLORIDE,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N.Cl,,no,1,1,0,0,1,3.8119800000000015,-2.6,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.5,0.5666666666666667,0.5470049999999996,1.0,0.6477343333333333
CHEMBL2107759,MILATAXEL,CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)C2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](CC(=O)OC(C)(C)C)c4ccco4)C(C)=C([C@@H](O)C(=O)[C@@]21C)C3(C)C,,no,1,1,0,0,1,4.063100000000002,-5.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.16666666666666666,0.48422499999999946,1.0,0.6864283333333332
CHEMBL2107818,ALDOXORUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(/C(CO)=N/NC(=O)CCCCCN1C(=O)C=CC1=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,3.0,no,2,2,1,0,1,0.3898000000000018,-5.03,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.125,0.16166666666666663,0.5974500000000005,0.5,0.5830733333333333
CHEMBL2107823,GANDOTINIB,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)n[nH]1,2.0,no,4,4,1,3,0,4.028340000000003,-3.05,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,2.5,0.3125,0.4916666666666667,0.4929149999999993,0.5,0.5625413333333331
CHEMBL2107856,IMETELSTAT,,3.0,no,1,1,1,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL2108280,CENERSEN,,2.0,no,1,1,1,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL2108342,GEMTUZUMAB,,,yes,0,0,0,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL2108585,CONTUSUGENE LADENOVEC,,2.0,no,1,1,1,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL2108702,IMETELSTAT SODIUM,,2.0,no,1,1,1,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL2108811,VISILIZUMAB,,,yes,0,0,0,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL2109128,LENOGRASTIM,,,yes,0,0,0,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL2109229,OBLIMERSEN SODIUM,,,yes,0,0,0,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL2109328,IMC-EB10,,1.0,no,5,5,1,4,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL2110367,TRIMETHOPRIM SULFATE,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.O=S(=O)(O)O,,no,1,1,0,0,1,1.862400000000002,-3.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.125,0.42166666666666663,0.9656000000000005,0.5,0.7087033333333334
CHEMBL2110580,BERUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](OCc2ccccc2)[C@H](C)O1,2.0,no,1,1,1,0,0,2.2258,-3.75,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.1875,0.375,0.94355,0.0,0.548085
CHEMBL2110725,VINFLUNINE,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,,no,1,1,0,0,1,5.078700000000006,-5.87,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.375,0.02166666666666665,0.23032499999999856,1.0,0.5191483333333331
CHEMBL2110732,DACOMITINIB ANHYDROUS,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,,no,1,1,0,0,1,5.1551000000000045,-4.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,4.0,0.5,0.3333333333333333,0.21122499999999889,0.5,0.40891166666666645
CHEMBL2111086,CANFOSFAMIDE,N[C@@H](CCC(=O)N[C@@H](CS(=O)(=O)CCOP(=O)(N(CCCl)CCCl)N(CCCl)CCCl)C(=O)N[C@@H](C(=O)O)c1ccccc1)C(=O)O,,no,1,1,0,0,1,1.7041000000000013,0.183,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.125,1.0,0.9260250000000003,0.0,0.691455
CHEMBL2142592,TALADEGIB,CN(C(=O)c1ccc(F)cc1C(F)(F)F)C1CCN(c2nnc(-c3ccnn3C)c3ccccc23)CC1,2.0,no,2,2,1,0,1,4.929200000000004,-4.66,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,0.25,0.2233333333333333,0.26769999999999894,0.5,0.4857066666666664
CHEMBL2170582,R-343,CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3ccc4c(c3)NC(=O)C(F)(F)O4)n2)c1,,no,1,1,0,0,1,3.1514000000000006,-3.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.375,0.49,0.7121499999999998,1.0,0.7091799999999999
CHEMBL217092,SARACATINIB,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1,,no,1,1,0,0,1,3.9395000000000016,-3.95,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,3.0,0.375,0.3416666666666666,0.5151249999999996,1.0,0.6401083333333333
CHEMBL2180604,TAK-593,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,1.0,no,10,6,2,4,0,3.4727400000000017,-5.08,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,0.1875,0.15333333333333332,0.6318149999999996,1.0,0.6914046666666666
CHEMBL22,TRIMETHOPRIM,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,,no,1,1,0,0,1,1.2575999999999998,-3.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.44,0.8144,0.0,0.55713
CHEMBL2205230,TAK-441,CCc1cc2c(c(OCC(F)(F)F)c(C(=O)NC3CCN(C(=O)CO)CC3)n2C)c(=O)n1CC(=O)c1ccccc1,1.0,no,1,1,1,0,0,2.4395000000000007,-3.18,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.5,0.1875,0.47,0.8901249999999998,1.0,0.8064
CHEMBL2205807,ABAMETAPIR,Cc1ccc(-c2ccc(C)cn2)nc1,,no,1,1,0,0,1,2.760440000000001,-1.52,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.1875,0.7466666666666667,0.8098899999999998,0.0,0.5956863333333333
CHEMBL2218878,TRIMETREXATE GLUCURONATE,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC.O=C(O)[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,,no,1,1,0,0,1,-0.388579999999998,-3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4283333333333333,0.4028550000000005,0.0,0.5162376666666668
CHEMBL221959,TOFACITINIB,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,3.0,no,4,4,1,3,0,1.5447799999999996,-1.2,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.125,0.7999999999999999,0.8861949999999998,1.0,0.893489
CHEMBL2219776,CENERSEN SODIUM,,2.0,no,1,1,1,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL2220486,LUCITANIB,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,,no,1,1,0,0,1,4.418600000000003,-4.83,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0625,0.19499999999999998,0.3953499999999992,1.0,0.6961949999999999
CHEMBL223360,LINIFANIB,Cc1ccc(F)c(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,3.0,no,16,8,3,4,1,4.903620000000003,-5.54,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,3.5,0.4375,0.07666666666666666,0.2740949999999993,0.0,0.26702733333333317
CHEMBL225072,PEMETREXED,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,,no,1,1,0,0,1,0.6664000000000003,-4.37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.125,0.27166666666666667,0.6666000000000001,0.0,0.49390333333333336
CHEMBL2316582,OLVEREMBATINIB,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1,,no,1,1,0,0,1,4.684620000000004,-3.64,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.5,0.1875,0.3933333333333333,0.32884499999999894,1.0,0.6788106666666665
CHEMBL2348780,VAMOROLONE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@@]1(O)C(=O)CO,,no,1,1,0,0,1,2.752900000000001,-3.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.125,0.425,0.8117749999999998,0.0,0.5536049999999999
CHEMBL2360464,PEMETREXED DISODIUM,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+],,no,1,1,0,0,1,-7.99500000000001,-2.83,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.125,0.5283333333333333,0.0,0.0,0.41191666666666665
CHEMBL2364605,CEBRANOPADOL,CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3cc(F)ccc3[nH]c12,,no,1,1,0,0,1,5.106100000000005,-5.53,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.1875,0.0783333333333333,0.22347499999999876,0.5,0.4697366666666664
CHEMBL2364628,RICOLINOSTAT,O=C(CCCCCCNC(=O)c1cnc(N(c2ccccc2)c2ccccc2)nc1)NO,,no,1,1,0,0,1,4.132100000000001,-3.43,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.5,0.1875,0.4283333333333333,0.4669749999999997,1.0,0.7134366666666667
CHEMBL2364651,TOVETUMAB,,2.0,no,5,5,1,4,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL240163,PAZUFLOXACIN,C[C@H]1COc2c(C3(N)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,3.0,no,2,2,1,0,1,1.7400000000000002,-2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5650000000000001,0.935,0.0,0.65
CHEMBL2402737,IDASANUTLIN,COc1cc(C(=O)O)ccc1NC(=O)[C@@H]1N[C@@H](CC(C)(C)C)[C@](C#N)(c2ccc(Cl)cc2F)[C@H]1c1cccc(Cl)c1F,3.0,yes,2,2,1,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL2403108,CERITINIB,Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c(OC(C)C)cc1C1CCNCC1,4.0,no,1,1,1,0,0,6.361920000000006,-4.45,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.1875,0.2583333333333333,0.0,0.5,0.4610416666666667
CHEMBL2408045,SAPITINIB,CNC(=O)CN1CCC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)CC1,,no,1,1,0,0,1,3.763700000000002,-3.22,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.5,0.5625,0.4633333333333333,0.5590749999999995,1.0,0.6076066666666665
CHEMBL245019,MIZORIBINE,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O,,no,1,1,0,0,1,-2.7009,-0.908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8486666666666666,0.0,0.0,0.5197333333333333
CHEMBL24828,VANDETANIB,COc1cc2/c(=N/c3ccc(Br)cc3F)nc[nH]c2cc1OCC1CCN(C)CC1,,no,1,1,0,0,1,4.426100000000003,-4.32,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,1.0,3.0,0.375,0.27999999999999997,0.39347499999999935,0.5,0.4784449999999999
CHEMBL25202,TAMIBAROTENE,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21,3.0,no,1,1,1,0,0,4.986100000000004,-6.26,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.1875,0.0,0.253474999999999,0.0,0.3350699999999998
CHEMBL25336,BISANTRENE,C(=N/NC1=NCCN1)\c1c2ccccc2c(/C=N/NC2=NCCN2)c2ccccc12,,no,1,1,0,0,1,1.7583999999999995,-5.36,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,3.0,0.375,0.10666666666666662,0.9395999999999999,0.0,0.4280033333333333
CHEMBL253969,OSI-632,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,,no,1,1,0,0,1,3.859200000000003,-1.61,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.25,0.7316666666666666,0.5351999999999992,0.0,0.5158733333333332
CHEMBL258940,FALNIDAMOL,CN1CCC(Nc2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1,,no,1,1,0,0,1,3.462000000000001,-4.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,2.0,0.25,0.33000000000000007,0.6344999999999997,0.5,0.5803999999999999
CHEMBL260046,EVOFOSFAMIDE,Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+](=O)[O-],,no,1,1,0,0,1,1.922,-1.29,0.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,2.0,0.25,0.785,0.9804999999999999,0.0,0.6155999999999999
CHEMBL269732,TACROLIMUS ANHYDROUS,,,yes,0,0,0,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL270995,BRIVANIB ALANINATE,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)ccc2[nH]1,,no,1,1,0,0,1,3.4165400000000004,-2.16,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.125,0.64,0.6458649999999999,0.5,0.688423
CHEMBL272980,MOCETINOSTAT,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1,,no,1,1,0,0,1,3.9852000000000016,-2.07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.25,0.655,0.5036999999999996,1.0,0.7442399999999999
CHEMBL274654,ORANTINIB,Cc1[nH]c(/C=C2\C(=O)Nc3ccccc32)c(C)c1CCC(=O)O,3.0,no,11,7,2,4,1,3.141440000000001,-3.68,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,2.0,0.25,0.38666666666666666,0.7146399999999997,0.0,0.48276133333333326
CHEMBL276711,SEMAXANIB,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,3.0,no,22,22,1,20,1,3.1242400000000004,-3.82,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.5,0.36333333333333334,0.7189399999999999,1.0,0.6414546666666666
CHEMBL288441,BOSUTINIB,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,,no,1,1,0,0,1,5.190380000000005,-4.77,0.5,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,4.0,0.5,0.20500000000000007,0.20240499999999884,1.0,0.5064809999999997
CHEMBL289228,TIPIFARNIB,Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2c(c1)c(-c1cccc(Cl)c1)cc(=O)n2C,,yes,1,1,0,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL289351,FOSBRETABULIN DISODIUM,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)([O-])[O-].[Na+].[Na+],,no,1,1,0,0,1,-3.893099999999996,-2.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.52,0.0,0.0,0.41025
CHEMBL290960,NIFURTIMOX,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,,no,1,1,0,0,1,0.6406000000000001,-2.84,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,0.1875,0.5266666666666667,0.66015,1.0,0.7717383333333334
CHEMBL298734,LONAFARNIB,NC(=O)N1CCC(CC(=O)N2CCC([C@H]3c4ncc(Br)cc4CCc4cc(Cl)cc(Br)c43)CC2)CC1,,no,1,1,0,0,1,5.909900000000006,-3.81,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,3.5,0.4375,0.365,0.022524999999998574,1.0,0.5243799999999997
CHEMBL3039504,NINTEDANIB ESYLATE,CCS(=O)(=O)O.COC(=O)c1ccc2c(c1)NC(=O)/C2=C(\Nc1ccc(N(C)C(=O)CN2CCN(C)CC2)cc1)c1ccccc1,4.0,no,11,7,2,4,1,3.5100000000000025,-2.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6433333333333333,0.6224999999999994,1.0,0.8531666666666666
CHEMBL3039525,GOLVATINIB,CN1CCN(C2CCN(C(=O)Nc3cc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)c(F)c4)ccn3)CC2)CC1,,no,1,1,0,0,1,4.753200000000003,-5.52,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.25,0.08000000000000007,0.3116999999999992,1.0,0.5908399999999998
CHEMBL3125702,NAVTEMADLIN,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,2.0,no,2,2,1,0,1,6.379400000000007,-6.16,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.125,0.0,0.0,0.5,0.43124999999999997
CHEMBL3133037,LEQ506,Cc1c(Cc2ccccc2)nnc(N2CCN(c3cnc(C(C)(C)O)cn3)[C@H](C)C2)c1C,1.0,no,1,1,1,0,0,3.4167400000000017,-3.05,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,5.5,0.6875,0.4916666666666667,0.6458149999999996,0.0,0.33687133333333324
CHEMBL3137308,PEFICITINIB,NC(=O)c1cnc2[nH]ccc2c1N[C@@H]1[C@@H]2CC3C[C@H]1C[C@@](O)(C3)C2,3.0,no,4,4,1,3,0,2.0133,-2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5183333333333333,0.996675,1.0,0.9030016666666667
CHEMBL3137309,VENETOCLAX,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,,yes,1,1,0,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL3137310,BENZHYDROCODONE HYDROCHLORIDE,COc1ccc2c3c1O[C@H]1C(OC(=O)c4ccccc4)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341.Cl,,no,1,1,0,0,1,4.136800000000004,-3.11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,0.375,0.4816666666666667,0.4657999999999991,1.0,0.6582433333333332
CHEMBL3137317,SONIDEGIB PHOSPHATE,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1.O=P(O)(O)O.O=P(O)(O)O,4.0,no,1,1,1,0,0,3.964320000000008,-6.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.125,0.0,0.508919999999998,0.0,0.40803399999999956
CHEMBL3186011,EPRENETAPOPT,COCC1(CO)C(=O)C2CCN1CC2,3.0,no,1,1,1,0,0,-0.3413999999999997,-0.238,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,0.1875,0.9603333333333334,0.4146500000000001,0.0,0.5593716666666667
CHEMBL3244648,METHOTREXATE SODIUM,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+],,no,1,1,0,0,1,-8.39300000000001,-2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6216666666666667,0.0,0.0,0.47433333333333333
CHEMBL3265032,ENTOSPLETINIB,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1,,yes,1,1,0,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL3287735,GSK2816126,CC[C@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(-c3ccc(N4CCNCC4)nc3)cc21,1.0,no,1,1,1,0,0,4.627460000000004,-4.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.32666666666666666,0.3431349999999991,0.0,0.44021033333333315
CHEMBL3301603,GILTERITINIB FUMARATE,CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.CCc1nc(C(N)=O)c(Nc2ccc(N3CCC(N4CCN(C)CC4)CC3)c(OC)c2)nc1NC1CCOCC1.O=C(O)/C=C/C(=O)O,4.0,yes,6,6,1,4,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL3301607,FILGOTINIB,O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,3.0,no,4,4,1,3,0,1.9752,-3.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4283333333333333,0.9938,0.0,0.6344266666666667
