chembl_id,compound_name,smiles,total_support_count,num_proteins,num_pathways,num_moas,ADMET_aggregate_score,mechanistic_score,final_score,confidence,source_edges,evidence_pubmed_ids
CHEMBL4298012,TESIDOLUMAB,,6,1,5,0,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL2108806,BEMIPARIN SODIUM,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL4297994,TILSOTOLIMOD SODIUM,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL4297993,EMD-1201081,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL2107911,ONERCEPT,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL4297776,LEFITOLIMOD,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1743057,PEGSUNERCEPT,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201414,TINZAPARIN SODIUM,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201476,ENOXAPARIN SODIUM,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL4297680,1018 ISS,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201657,HEPARIN SODIUM,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201833,GOLIMUMAB,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL4297564,COBITOLIMOD,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201560,PEGINTERFERON ALFA-2A,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL2109204,NADROPARIN CALCIUM,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201562,INTERFERON BETA-1A,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL5315048,ZILUCOPLAN SODIUM,,6,1,5,0,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201580,ADALIMUMAB,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201581,INFLIXIMAB,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL4297819,ROPEGINTERFERON ALFA-2B,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL3545193,MSC-2364447,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201561,PEGINTERFERON ALFA-2B,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201557,INTERFERON ALFACON-1,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201558,INTERFERON ALFA-2B,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201831,CERTOLIZUMAB PEGOL,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL2107842,ALBINTERFERON ALFA-2B,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201572,ETANERCEPT,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1201513,HEPARIN CALCIUM,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL2109047,INTERFERON ALFA-N3,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL1743054,OZORALIZUMAB,,6,1,4,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL4297838,TILSOTOLIMOD,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL2108508,INTERFERON ALFA-2A,,6,0,5,1,0.5,0.3315789473684211,0.4494736842105263,M,,
CHEMBL416146,ETORICOXIB,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,10,1,9,0,0.45423560125244195,0.4368421052631579,0.4490175524556567,L,,
CHEMBL625,THIABENDAZOLE,c1ccc2[nH]c(-c3cscn3)nc2c1,1,0,0,1,0.6411566098429096,0.0,0.4488096268900367,L,,
CHEMBL1200618,FEXOFENADINE HYDROCHLORIDE,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1.Cl,1,0,1,0,0.6403387957288516,0.0,0.44823715701019606,L,,
CHEMBL5314400,DWP05195,FC(F)(F)c1cccnc1-c1ccc(-c2nc3ccc(Br)cc3[nH]2)nc1,1,0,1,0,0.6394592694088367,0.0,0.44762148858618567,L,,
CHEMBL1956285,DSM-265,Cc1cc(Nc2ccc(S(F)(F)(F)(F)F)cc2)n2nc(C(C)(F)F)nc2n1,1,0,0,1,0.6391968692161533,0.0,0.44743780845130726,L,,
CHEMBL596,FENTANYL,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,4,0,3,1,0.5183400760028902,0.2789473684210526,0.4465222637283389,M,,
CHEMBL504652,TC-2216,c1cncc(N2CCC3(CCCN3)C2)c1,3,0,3,0,0.6152619814274628,0.05263157894736842,0.44647286068343445,M,,
CHEMBL1200436,OXANDROLONE,C[C@]12COC(=O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,3,0,3,0,0.6118153627532315,0.05263157894736842,0.4440602276114725,M,,
CHEMBL2104745,PAGOCLONE,CC(C)CCC(=O)CC1c2ccccc2C(=O)N1c1ccc2ccc(Cl)nc2n1,1,0,0,1,0.6320331538523295,0.0,0.4424232076966306,L,,
CHEMBL1201159,FENTANYL HYDROCHLORIDE,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1.Cl,4,0,3,1,0.5114591243610671,0.2789473684210526,0.4417055975790627,M,,
CHEMBL4297754,FITUSIRAN,,5,1,4,0,0.5,0.30526315789473685,0.441578947368421,M,,
CHEMBL2109343,LERONLIMAB,,5,0,4,1,0.5,0.30526315789473685,0.441578947368421,M,,
CHEMBL2108718,SEMULOPARIN SODIUM,,5,1,4,0,0.5,0.30526315789473685,0.441578947368421,M,,
CHEMBL1201619,APROTININ,,5,0,4,1,0.5,0.30526315789473685,0.441578947368421,M,,
CHEMBL503,LOVASTATIN,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,5,0,4,1,0.4989228811518184,0.30526315789473685,0.44082496417469386,L,,
CHEMBL1200916,THIORIDAZINE HYDROCHLORIDE,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,1,0,0,1,0.6297449524981935,0.0,0.4408214667487354,L,,
CHEMBL515966,EZLOPITANT,COc1ccc(C(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1,1,0,0,1,0.6295924387828832,0.0,0.4407147071480182,L,,
CHEMBL512351,BETRIXABAN,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,3,0,2,1,0.5193383536810554,0.25263157894736843,0.4393263212609493,M,,
CHEMBL30219,METHOHEXITAL SODIUM,C=CCC1(C(C)C#CCC)C(=O)N=C([O-])N(C)C1=O.[Na+],1,0,0,1,0.6252910113201489,0.0,0.4377037079241042,L,,
CHEMBL3989754,FLURBIPROFEN SODIUM,CC(C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1.O.O.[Na+],1,0,0,1,0.6212855187732491,0.0,0.4348998631412744,L,,
CHEMBL779,TADALAFIL,CN1CC(=O)N2[C@H](c3ccc4c(c3)OCO4)c3[nH]c4ccccc4c3C[C@@H]2C1=O,4,0,3,1,0.5007252169026146,0.2789473684210526,0.434191862358146,M,,
CHEMBL1200467,HYDROXYZINE PAMOATE,O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O.OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,0,1,0,0.6202665453474991,0.0,0.43418658174324937,L,,
CHEMBL4298102,VUNAKIZUMAB,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL1201536,NICOTINE POLACRILEX,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL4297700,BIMEKIZUMAB,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL4297686,IZOKIBEP,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL4298023,M-1095,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL1743034,IXEKIZUMAB,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL2108723,PEGINTERFERON LAMBDA-1A,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL3990000,TIBULIZUMAB,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL2109430,GIMSILUMAB,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL2109470,PERAKIZUMAB,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL1743044,NAMILUMAB,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL3707325,LENZILUMAB,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL2109433,OTILIMAB,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL1743068,SECUKINUMAB,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL1201570,ANAKINRA,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL2109458,AMG-108,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL3545221,AZD2423,,4,0,3,1,0.5,0.2789473684210526,0.4336842105263158,M,,
CHEMBL1257,ENFLURANE,FC(F)OC(F)(F)C(F)Cl,1,0,0,1,0.6189318403939306,0.0,0.43325228827575135,L,,
CHEMBL549344,CPG-52852,CCc1nc2c(N)nc3ccccc3c2n1CCCCNS(C)(=O)=O,11,0,11,0,0.5057321460111863,0.2631578947368421,0.4329598706288831,M,,
CHEMBL2068839,RISLENEMDAZ,Cc1ccc(COC(=O)N2CC[C@H](CNc3ncccn3)[C@H](F)C2)cc1,9,0,9,0,0.5280104582117912,0.21052631578947367,0.4327652154850959,M,,
CHEMBL1064,SIMVASTATIN,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,5,0,4,1,0.4865019980196429,0.30526315789473685,0.43213034598217104,L,,
CHEMBL5314391,XL-999,CCN1CCC(Nc2ccc3c(c2)/C(=C(\c2cccc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1,3,0,3,0,0.5907041649583857,0.05263157894736842,0.4292823891550805,M,,
CHEMBL1707,LOPERAMIDE HYDROCHLORIDE,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1.Cl,4,0,3,1,0.49367774453394697,0.2789473684210526,0.4292586317000786,L,,
CHEMBL1200968,HYDROCORTISONE SODIUM PHOSPHATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],1,0,0,1,0.6129873952953141,0.0,0.42909117670671987,L,,
CHEMBL516,CYPROHEPTADINE,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,1,0,1,0,0.6106325886477373,0.0,0.42744281205341605,L,,
CHEMBL305660,EBASTINE,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,1,0,1,0,0.6097492439853347,0.0,0.4268244707897343,L,,
CHEMBL1200689,NITRIC OXIDE,[N]=O,3,1,1,1,0.5012053164556962,0.25263157894736843,0.42663319520319787,M,,
CHEMBL4297768,IDRABIOTAPARINUX SODIUM,,3,0,2,1,0.5,0.25263157894736843,0.4257894736842105,M,,
CHEMBL1201554,ANTITHROMBIN ALFA,,3,0,2,1,0.5,0.25263157894736843,0.4257894736842105,M,,
CHEMBL136478,SODIUM NITROPRUSSIDE,,3,1,1,1,0.5,0.25263157894736843,0.4257894736842105,M,,
CHEMBL3707365,BEMIPARIN,,3,0,2,1,0.5,0.25263157894736843,0.4257894736842105,M,,
CHEMBL707,DOXAZOSIN,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC,3,0,3,0,0.5845862638156663,0.05263157894736842,0.4249998583551769,M,,
CHEMBL2110814,DELUCEMINE,CNCCC(c1cccc(F)c1)c1cccc(F)c1,1,0,0,1,0.6065202269382075,0.0,0.42456415885674526,L,,
CHEMBL2364618,MAVATREP,CC(C)(O)c1ccccc1-c1ccc2[nH]c(/C=C/c3ccc(C(F)(F)F)cc3)nc2c1,1,0,1,0,0.6051855888885915,0.0,0.42362991222201407,L,,
CHEMBL4297214,PRALICIGUAT,OC(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)(C(F)(F)F)C(F)(F)F,3,1,1,1,0.49637528086279337,0.25263157894736843,0.42325217028816586,L,,
CHEMBL1716,CYPROHEPTADINE HYDROCHLORIDE,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1.Cl,1,0,1,0,0.6039924912355822,0.0,0.4227947438649075,L,,
CHEMBL1201421,PEGAPTANIB SODIUM,,10,0,10,0,0.5,0.23684210526315788,0.42105263157894735,M,,
CHEMBL2104991,VABICASERIN HYDROCHLORIDE,Cl.c1cc2c3c(c1)[C@H]1CCC[C@H]1CN3CCNC2,1,0,0,1,0.6005355950437552,0.0,0.42037491653062864,L,,
CHEMBL491473,CEDIRANIB,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1,3,0,3,0,0.5775255999143629,0.05263157894736842,0.42005739362426453,M,,
CHEMBL1230065,BMS-582949,CCCNC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,1,0,0,1,0.5997257088875211,0.0,0.41980799622126475,L,,
CHEMBL514201,TALMAPIMOD,C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c1cc2c(C(=O)C(=O)N(C)C)cn(C)c2cc1Cl,1,0,0,1,0.5990723799074049,0.0,0.41935066593518344,L,,
CHEMBL2097081,NITROPRUSSIDE,,2,1,1,0,0.5,0.22631578947368422,0.4178947368421052,M,,
CHEMBL1005,REMIFENTANIL,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,3,0,3,0,0.5739220322744668,0.05263157894736842,0.4175348962763373,M,,
CHEMBL4072833,EVOBRUTINIB,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,6,1,4,1,0.4506059774667487,0.3315789473684211,0.4148978684372504,L,,
CHEMBL1255582,FIPAMEZOLE,CCC1(c2c[nH]cn2)Cc2ccc(F)cc2C1,6,0,6,0,0.5359011009714454,0.13157894736842105,0.4146044548905381,M,,
CHEMBL3545085,XL-228,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1,1,0,1,0,0.58865002809966,0.0,0.412055019669762,L,,
CHEMBL1201216,DAPIPRAZOLE,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1,3,0,3,0,0.5658523689886799,0.05263157894736842,0.4118861319762864,M,,
CHEMBL1200461,MIDODRINE HYDROCHLORIDE,COc1ccc(OC)c(C(O)CNC(=O)CN)c1.Cl,3,0,3,0,0.5647775432868574,0.05263157894736842,0.4111337539850107,M,,
CHEMBL5314394,SB-773812,COc1cc2c(cc1S(=O)(=O)c1ccc(OCc3ccc(Cl)cc3)cc1)CCN(C)CC2,1,0,0,1,0.5855143008536944,0.0,0.40986001059758603,L,,
CHEMBL1770248,ERTUGLIFLOZIN,CCOc1ccc(Cc2cc([C@]34OC[C@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1,1,0,0,1,0.5845163941445661,0.0,0.4091614759011963,L,,
CHEMBL566534,ARTEMETHER,CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,1,0,0,1,0.584316184869002,0.0,0.40902132940830144,L,,
CHEMBL855,TRIPROLIDINE,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,1,0,1,0,0.583962412610057,0.0,0.40877368882703985,L,,
CHEMBL1614710,OSI-930,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12,3,0,3,0,0.560090774747772,0.05263157894736842,0.4078530160076509,M,,
CHEMBL1201044,DAPIPRAZOLE HYDROCHLORIDE,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1.Cl,3,0,3,0,0.5590115597184682,0.05263157894736842,0.4070975654871382,M,,
CHEMBL13280,FLUNITRAZEPAM,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1,0,0,1,0.5801425915915113,0.0,0.4060998141140579,L,,
CHEMBL5095023,LS-104,N#C/C(=C\C=C\c1ccc(O)c(O)c1)C(=O)NCc1ccccc1,1,0,0,1,0.578812820617122,0.0,0.4051689744319854,L,,
CHEMBL237500,LINAGLIPTIN,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,1,0,0,1,0.575644643348409,0.0,0.4029512503438863,L,,
CHEMBL1201212,MIDODRINE,COc1ccc(OC)c(C(O)CNC(=O)CN)c1,3,0,3,0,0.5521642609789387,0.05263157894736842,0.40230445636946754,M,,
CHEMBL4303403,LOREDIPLON,CC(=O)N(C)c1cc(-c2ccnc3c(C(=O)c4cccs4)cnn23)ccc1F,1,0,0,1,0.5730980587149088,0.0,0.40116864110043615,L,,
CHEMBL1200826,LITHIUM CARBONATE,O=C([O-])[O-].[Li+].[Li+],6,0,6,0,0.5154949554419676,0.13157894736842105,0.4003201530199036,M,,
CHEMBL1200825,METHADONE HYDROCHLORIDE,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1.Cl,4,0,3,1,0.45225655471405235,0.2789473684210526,0.4002637988261524,L,,
CHEMBL969,PRAZEPAM,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,1,0,0,1,0.5695370888752107,0.0,0.39867596221264745,L,,
CHEMBL1090089,PAMAPIMOD,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CCO)CCO)nc21,1,0,0,1,0.5694483640645489,0.0,0.3986138548451842,L,,
CHEMBL124660,TANDUTINIB,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,3,0,3,0,0.5464293815398613,0.05263157894736842,0.39829004076211344,M,,
CHEMBL2178573,ILACIRNON,Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c1,4,0,3,1,0.4486356023229052,0.2789473684210526,0.3977291321523494,L,,
CHEMBL2110727,CENICRIVIROC,CCCCOCCOc1ccc(-c2ccc3c(c2)/C=C(/C(=O)Nc2ccc([S@@+]([O-])Cc4cncn4CCC)cc2)CCCN3CC(C)C)cc1,5,0,4,1,0.43700323815131004,0.30526315789473685,0.39748121407433806,L,,
CHEMBL1743026,GEVOKIZUMAB,,7,0,7,0,0.5,0.15789473684210525,0.39736842105263154,M,,
CHEMBL2109613,PF-04236921,,7,0,7,0,0.5,0.15789473684210525,0.39736842105263154,M,,
CHEMBL2109614,MEDI-5117,,7,0,7,0,0.5,0.15789473684210525,0.39736842105263154,M,,
CHEMBL1514,LEVOMETHADYL ACETATE,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,4,0,3,1,0.44782491396151675,0.2789473684210526,0.39716165029937744,L,,
CHEMBL511142,BUPRENORPHINE,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,4,0,3,1,0.4475309947279685,0.2789473684210526,0.39695590683589366,L,,
CHEMBL2107067,TESTOSTERONE UNDECANOATE,CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3,0,3,0,0.5445178901169481,0.05263157894736842,0.3969519967660741,M,,
CHEMBL1201120,REMIFENTANIL HYDROCHLORIDE,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1.Cl,1,0,0,1,0.5670410806326438,0.0,0.39692875644285064,L,,
CHEMBL856,PRIMIDONE,CCC1(c2ccccc2)C(=O)NCNC1=O,1,0,0,1,0.565249232210239,0.0,0.3956744625471673,L,,
CHEMBL1668019,APLAVIROC HYDROCHLORIDE,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,5,0,4,1,0.42923615703695767,0.30526315789473685,0.3920442572942914,L,,
CHEMBL207433,SB-705498,O=C(Nc1ccccc1Br)N[C@@H]1CCN(c2ccc(C(F)(F)F)cn2)C1,1,0,1,0,0.5598663628335161,0.0,0.39190645398346124,L,,
CHEMBL206253,NETUPITANT,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,1,0,0,1,0.5574124540905075,0.0,0.39018871786335524,L,,
CHEMBL313971,ZUCAPSAICIN,COc1cc(CNC(=O)CCCC/C=C\C(C)C)ccc1O,1,0,1,0,0.5563420815157759,0.0,0.3894394570610431,L,,
CHEMBL479,THIORIDAZINE,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1,0,0,1,0.5542671383841357,0.0,0.38798699686889493,L,,
CHEMBL1200798,TRAZODONE HYDROCHLORIDE,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1,0,0,1,0.5541902775175958,0.0,0.387933194262317,L,,
CHEMBL3991932,PEXMETINIB,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1,1,0,0,1,0.5536295488532661,0.0,0.38754068419728627,L,,
CHEMBL1200588,CLINDAMYCIN HYDROCHLORIDE,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1.Cl,1,0,0,1,0.5522718125618862,0.0,0.3865902687933203,L,,
CHEMBL58510,CHLOROQUINE PHOSPHATE,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O.O=P(O)(O)O,1,0,0,1,0.551041700966093,0.0,0.38572919067626504,L,,
CHEMBL5170587,VK5211,N#Cc1ccc(N2CCC[C@@H]2[C@@H](O)C(F)(F)F)cc1C(F)(F)F,3,0,3,0,0.5276373615221988,0.05263157894736842,0.3851356267497496,M,,
CHEMBL3989968,DIFAMILAST,CCOc1ccccc1C(=O)NCc1coc(-c2ccc(OC(F)F)c(OC(C)C)c2)n1,4,0,3,1,0.429621123986405,0.2789473684210526,0.3844189973167993,L,,
CHEMBL896,HYDROXYZINE,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,0,1,0,0.5489872545293977,0.0,0.38429107817057834,L,,
CHEMBL321582,BUCINDOLOL,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N,3,0,3,0,0.5257821272245564,0.05263157894736842,0.3838369627414,M,,
CHEMBL386630,TESTOSTERONE,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,3,0,3,0,0.5256121476168811,0.05263157894736842,0.3837179770160273,M,,
CHEMBL2035185,CT-1578,C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1,1,0,0,1,0.5480447742660636,0.0,0.3836313419862445,L,,
CHEMBL4594402,ORP-101,CO[C@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(OCCOc5ccc6c7c5O[C@H]5[C@@]8(OC)CC[C@@]9(C[C@@H]8[C@](C)(O)C(C)(C)C)[C@@H](C6)N(CC6CC6)CC[C@]759)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,3,0,3,0,0.5241389461289374,0.05263157894736842,0.3826867359744667,M,,
CHEMBL254328,ABIRATERONE,C[C@]12CC[C@H](O)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(c3cccnc3)=CC[C@@H]12,4,0,3,1,0.4256143645462573,0.2789473684210526,0.38161426570869583,L,,
CHEMBL2364653,ANIFROLUMAB,,5,0,5,0,0.5,0.10526315789473684,0.381578947368421,M,,
CHEMBL206031,BRECANAVIR,Cc1nc(COc2ccc(C[C@H](NC(=O)O[C@H]3CO[C@H]4OCC[C@H]43)[C@H](O)CN(CC(C)C)S(=O)(=O)c3ccc4c(c3)OCO4)cc2)cs1,1,0,0,1,0.5418825699681536,0.0,0.3793177989777075,L,,
CHEMBL2107546,BUCINDOLOL HYDROCHLORIDE,CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc1ccccc1C#N.Cl,3,0,3,0,0.5187807484678995,0.05263157894736842,0.3789359976117401,M,,
CHEMBL658,SUFENTANIL,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,3,0,3,0,0.5186078432841812,0.05263157894736842,0.37881496398313735,M,,
CHEMBL778,DEXMEDETOMIDINE,Cc1cccc([C@H](C)c2c[nH]cn2)c1C,6,0,6,0,0.4842979453528515,0.13157894736842105,0.37848224595752233,L,,
CHEMBL322241,TELINAVIR,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(=O)NC(C)(C)C,1,0,0,1,0.5391467514116733,0.0,0.3774027259881713,L,,
CHEMBL1215661,PRUVANSERIN,N#Cc1c[nH]c2c(C(=O)N3CCN(CCc4ccc(F)cc4)CC3)cccc12,1,0,0,1,0.5385914349024541,0.0,0.37701400443171784,L,,
CHEMBL3948730,UMBRALISIB,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F,1,0,1,0,0.5378322375357935,0.0,0.3764825662750554,L,,
CHEMBL1395,METHYLTESTOSTERONE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,3,0,3,0,0.5149976712072148,0.05263157894736842,0.37628784352926087,M,,
CHEMBL1200665,DIPHENOXYLATE HYDROCHLORIDE,CCOC(=O)C1(c2ccccc2)CCN(CCC(C#N)(c2ccccc2)c2ccccc2)CC1.Cl,4,0,3,1,0.41756670024353026,0.2789473684210526,0.3759809006967869,L,,
